택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10018,충북 영동군,1,9,164,2,천안 우편집중국,21,36,306,1,진주 우편집중국,48,52,73,12,경남 하동군
001P10019,인천 동구,1,5,74,3,부천 우편집중국,17,35,361,2,광주 우편집중국,47,51,82,5,전남 영광군
001P10020,충남 계룡시,1,3,30,4,대전 우편집중국,15,29,275,1,원주 우편집중국,41,45,84,3,강원 평창군
001P10021,경기 포천시,1,4,52,2,의정부 우편집중국,16,38,449,5,부산 우편집중국,50,52,35,8,부산 북구
001P10022,경기 안양시 만안구,1,3,33,2,안양 우편집중국,15,37,436,1,부산 우편집중국,49,53,70,5,부산 영도구
001P10023,서울 관악구,1,3,49,3,안양 우편집중국,15,26,228,1,전주 우편집중국,38,42,88,3,전북 정읍시
001P10025,경기 고양시 일산동구,1,3,30,2,고양 우편집중국,15,19,81,2,동서울 우편집중국,31,35,84,1,서울 중구
001P10026,충북 영동군,1,9,164,2,천안 우편집중국,21,28,145,3,동서울 우편집중국,40,51,213,3,경기 가평군
001P10027,경북 영주시,1,4,57,3,안동 우편집중국,16,28,233,1,천안 우편집중국,40,46,128,6,충남 서산시
001P10029,울산 중구,1,3,30,4,울산 우편집중국,15,37,434,1,부천 우편집중국,49,52,66,5,인천 중구
001P10031,충남 공주시,1,5,76,2,대전 우편집중국,17,30,253,1,의정부 우편집중국,42,45,68,4,경기 의정부시
001P10032,경기 양평군,1,8,144,3,동서울 우편집중국,20,32,241,3,대전 우편집중국,44,50,116,7,충남 부여군
001P10033,서울 강남구,1,5,82,2,동서울 우편집중국,17,33,328,3,대구 우편집중국,45,47,48,8,대구 달서구
001P10034,경기 구리시,1,4,53,2,의정부 우편집중국,16,24,158,2,천안 우편집중국,36,42,128,1,충남 태안군
001P10035,경북 문경시,1,7,119,5,안동 우편집중국,19,32,255,1,진주 우편집중국,44,46,34,4,경남 진주시
001P10036,경기 시흥시,1,4,53,5,부천 우편집중국,16,25,180,2,원주 우편집중국,37,40,62,5,충북 제천시
001P10037,전남 여수시,1,3,30,3,순천 집중과,15,35,409,1,고양 우편집중국,47,49,30,4,경기 고양시 일산동구
001P10038,경북 문경시,1,7,119,5,안동 우편집중국,19,32,268,2,수원 우편집중국,44,46,30,10,경기 수원시 영통구
001P10039,서울 광진구,1,3,30,4,동서울 우편집중국,15,22,135,2,원주 우편집중국,34,39,98,1,충북 단양군
001P10040,경기 성남시 중원구,1,3,43,4,성남 우편집중국,15,31,320,3,대구 우편집중국,43,45,30,4,대구 북구
001P10041,경기 과천시,1,4,55,1,안양 우편집중국,16,19,64,4,수원 우편집중국,31,35,77,3,경기 수원시 장안구
001P10042,경북 포항시 남구,1,3,30,2,포항 우편집중국,15,32,347,1,광주 우편집중국,44,47,57,4,광주 북구
001P10043,경남 창원시 성산구,1,5,75,1,창원 우편집중국,17,21,80,3,부산 우편집중국,33,36,60,1,부산 수영구
001P10044,충북 보은군,1,5,87,2,청주 우편집중국,17,28,221,1,대구 우편집중국,40,44,79,4,경북 청도군
001P10045,경북 김천시,1,6,106,6,대구 우편집중국,18,35,340,4,의정부 우편집중국,47,50,53,7,경기 구리시
001P10046,경남 창원시 진해구,1,5,80,1,창원 우편집중국,17,21,79,1,진주 우편집중국,33,37,73,2,경남 남해군
001P10047,전북 익산시,1,3,39,2,전주 우편집중국,15,31,322,1,포항 우편집중국,43,45,30,3,경북 영덕군
001P10048,경북 영천시,1,9,168,1,포항 우편집중국,21,41,398,1,성남 우편집중국,53,57,72,12,경기 광주시
001P10049,서울 구로구,1,5,73,2,안양 우편집중국,17,37,398,2,진주 우편집중국,49,51,34,7,경남 진주시
001P10050,충남 논산시,1,5,77,1,대전 우편집중국,17,29,241,1,동서울 우편집중국,41,45,84,5,서울 중구
001P10051,강원 화천군,1,6,108,3,원주 우편집중국,18,35,338,5,포항 우편집중국,47,58,226,5,경북 경주시
001P10052,인천 중구,1,4,66,3,부천 우편집중국,16,19,67,2,안양 우편집중국,31,33,33,1,경기 안양시 만안구
001P10053,인천 연수구,1,5,70,4,부천 우편집중국,17,21,83,2,성남 우편집중국,33,35,43,1,경기 성남시 중원구
001P10054,서울 강북구,1,4,64,2,의정부 우편집중국,16,38,449,5,부산 우편집중국,50,54,70,8,부산 중구
001P10055,충남 홍성군,1,9,154,1,천안 우편집중국,21,28,145,3,동서울 우편집중국,40,43,54,7,서울 강동구
001P10056,경남 함안군,1,3,49,4,창원 우편집중국,15,28,252,1,전주 우편집중국,40,44,88,5,전북 정읍시
001P10057,경북 의성군,1,5,70,2,안동 우편집중국,17,29,233,2,천안 우편집중국,41,50,175,5,전북 무주군
001P10058,세종특별자치시,1,4,56,4,대전 우편집중국,16,28,245,1,부천 우편집중국,40,43,66,1,인천 중구
001P10059,경기 양평군,1,8,144,3,동서울 우편집중국,20,27,145,4,천안 우편집중국,39,47,164,1,충북 영동군
001P10060,전북 정읍시,1,5,88,1,전주 우편집중국,17,28,228,1,안양 우편집중국,40,42,49,9,서울 금천구
001P10061,경기 양평군,1,8,144,3,동서울 우편집중국,20,24,76,5,성남 우편집중국,36,39,58,6,경기 용인시 수지구
001P10062,경기 연천군,1,4,55,3,의정부 우편집중국,16,23,148,3,원주 우편집중국,35,41,124,1,강원 정선군
001P10064,부산 금정구,1,4,60,4,부산 우편집중국,16,23,145,3,대구 우편집중국,35,37,48,1,대구 달서구
001P10065,세종특별자치시,1,4,56,4,대전 우편집중국,16,30,275,2,원주 우편집중국,42,45,54,2,강원 횡성군
001P10066,경남 밀양시,1,5,74,2,부산 우편집중국,17,27,201,1,순천 집중과,39,41,47,2,전남 광양시
001P10067,대구 달성군,1,4,54,3,대구 우편집중국,16,34,356,1,부천 우편집중국,46,50,74,3,인천 동구
001P10068,경북 울진군,1,3,30,2,포항 우편집중국,15,30,299,1,청주 우편집중국,42,47,97,5,충북 음성군
001P10070,경기 하남시,1,4,51,2,동서울 우편집중국,16,29,251,1,전주 우편집중국,41,44,54,5,전북 전주시 덕진구
001P10071,경기 평택시,1,6,105,2,수원 우편집중국,18,35,337,1,광주 우편집중국,47,50,57,5,광주 북구
001P10072,인천 연수구,1,5,70,4,부천 우편집중국,17,32,294,2,안동 우편집중국,44,48,90,4,경북 영양군
001P10073,서울 마포구,1,3,42,2,고양 우편집중국,15,28,260,1,대전 우편집중국,40,46,116,2,충남 부여군
001P10074,서울 광진구,1,3,30,4,동서울 우편집중국,15,35,406,1,포항 우편집중국,47,55,168,7,경북 영천시
001P10075,부산 연제구,1,4,60,3,부산 우편집중국,16,21,109,2,울산 우편집중국,33,35,35,2,울산 울주군
001P10076,부산 연제구,1,4,60,3,부산 우편집중국,16,35,375,2,원주 우편집중국,47,51,75,8,경기 여주시
001P10077,전남 신안군,1,3,45,4,영암 우편집중국,15,26,226,1,진주 우편집중국,38,42,73,2,경남 하동군
001P10078,경남 진주시,1,3,34,1,진주 우편집중국,15,20,109,1,순천 집중과,32,34,30,1,전남 여수시
001P10080,강원 삼척시,1,5,82,4,강릉 우편집중국,17,32,309,1,천안 우편집중국,44,51,135,5,충북 옥천군
001P10081,경북 포항시 북구,1,3,30,2,포항 우편집중국,15,32,338,1,원주 우편집중국,44,47,62,1,강원 영월군
001P10082,서울 구로구,1,5,73,2,안양 우편집중국,17,28,228,2,전주 우편집중국,40,42,45,4,전북 완주군
001P10083,대구 남구,1,3,43,1,대구 우편집중국,15,31,328,1,동서울 우편집중국,43,47,84,6,서울 중구
001P10084,경기 성남시 분당구,1,3,39,6,성남 우편집중국,15,23,167,1,청주 우편집중국,35,37,44,2,충북 청주시 흥덕구
001P10085,서울 강서구,1,3,36,1,부천 우편집중국,15,35,394,1,순천 집중과,47,49,36,7,전남 순천시
001P10086,전북 진안군,1,5,83,3,전주 우편집중국,17,24,136,2,천안 우편집중국,36,44,154,1,충남 홍성군
001P10087,경북 안동시,1,3,30,3,안동 우편집중국,15,28,252,1,부산 우편집중국,40,42,34,3,부산 강서구
001P10088,울산 중구,1,3,30,4,울산 우편집중국,15,36,418,1,의정부 우편집중국,48,51,64,7,서울 노원구
001P10089,대구 수성구,1,3,50,3,대구 우편집중국,15,26,211,3,대전 우편집중국,38,42,76,2,충남 공주시
001P10090,부산 금정구,1,4,60,4,부산 우편집중국,16,32,318,1,대전 우편집중국,44,54,190,6,충남 보령시
001P10091,경남 함양군,1,6,101,4,진주 우편집중국,18,24,122,1,부산 우편집중국,36,40,70,1,부산 사상구
001P10092,경남 거창군,1,7,124,1,진주 우편집중국,19,39,402,2,수원 우편집중국,51,54,69,14,경기 수원시 팔달구
001P10093,경기 안산시 상록구,1,4,54,4,안양 우편집중국,16,36,401,1,영암 우편집중국,48,51,69,3,전남 장흥군
001P10095,전북 무주군,1,10,175,4,천안 우편집중국,22,29,145,4,동서울 우편집중국,41,45,84,4,서울 종로구
001P10096,대전 유성구,1,3,46,2,대전 우편집중국,15,21,118,2,청주 우편집중국,33,35,44,1,충북 청주시 흥덕구
001P10097,전남 진도군,1,3,30,4,영암 우편집중국,15,26,227,1,전주 우편집중국,38,47,186,1,전북 김제시
001P10098,충북 제천시,1,4,62,6,원주 우편집중국,16,33,338,2,포항 우편집중국,45,47,30,4,경북 울진군
001P10099,경기 시흥시,1,4,53,5,부천 우편집중국,16,31,298,2,강릉 우편집중국,43,47,72,2,강원 동해시
001P10100,경남 함안군,1,3,49,4,창원 우편집중국,15,36,425,1,부천 우편집중국,48,50,36,12,서울 영등포구
001P10101,대전 유성구,1,3,46,2,대전 우편집중국,15,25,209,1,순천 집중과,37,40,58,1,전남 고흥군
001P10102,충북 단양군,1,6,98,2,원주 우편집중국,18,38,398,2,광주 우편집중국,50,54,70,7,전남 담양군
001P10104,경기 안산시 상록구,1,4,54,4,안양 우편집중국,16,32,326,1,대구 우편집중국,44,46,48,6,대구 달서구
001P10105,충북 괴산군,1,8,142,3,청주 우편집중국,20,26,118,4,대전 우편집중국,38,41,57,2,대전 중구
001P10106,경북 칠곡군,1,4,55,3,대구 우편집중국,16,24,169,1,울산 우편집중국,36,38,30,1,울산 남구
001P10107,경북 예천군,1,3,44,2,안동 우편집중국,15,25,210,1,울산 우편집중국,37,39,30,3,울산 남구
001P10108,강원 화천군,1,6,108,3,원주 우편집중국,18,33,292,2,전주 우편집중국,45,47,45,8,전북 완주군
001P10109,경기 시흥시,1,4,53,5,부천 우편집중국,16,26,201,2,청주 우편집중국,38,42,87,1,충북 보은군
001P10110,충북 제천시,1,4,62,6,원주 우편집중국,16,35,379,2,진주 우편집중국,47,50,53,5,경남 의령군
001P10111,전남 무안군,1,4,63,2,영암 우편집중국,16,37,418,2,부천 우편집중국,49,52,61,8,인천 남동구
001P10113,강원 횡성군,1,4,54,5,원주 우편집중국,16,24,150,2,안양 우편집중국,36,38,33,2,경기 안양시 동안구
001P10114,전남 곡성군,1,6,92,3,광주 우편집중국,18,34,326,1,성남 우편집중국,46,48,43,9,경기 성남시 중원구
001P10115,부산 수영구,1,4,60,1,부산 우편집중국,16,39,465,4,부천 우편집중국,51,55,70,7,인천 연수구
001P10116,인천 옹진군,1,4,66,1,부천 우편집중국,16,34,361,1,광주 우편집중국,46,53,140,2,전남 나주시
001P10117,경기 이천시,1,6,94,3,성남 우편집중국,18,20,41,3,수원 우편집중국,32,35,69,1,경기 수원시 팔달구
001P10118,강원 홍천군,1,5,81,2,원주 우편집중국,17,34,338,4,포항 우편집중국,46,48,30,5,경북 영덕군
001P10120,전북 전주시 완산구,1,4,53,2,전주 우편집중국,16,27,221,2,성남 우편집중국,39,41,39,4,경기 성남시 분당구
001P10121,부산 사상구,1,5,70,1,부산 우편집중국,17,35,367,4,천안 우편집중국,47,53,113,7,충남 예산군
001P10122,울산 중구,1,3,30,4,울산 우편집중국,15,35,405,1,동서울 우편집중국,47,50,58,3,서울 송파구
001P10123,충북 괴산군,1,8,142,3,청주 우편집중국,20,31,221,2,대구 우편집중국,43,46,54,3,대구 달성군
001P10124,경기 평택시,1,6,105,2,수원 우편집중국,18,26,154,1,원주 우편집중국,38,42,81,2,강원 홍천군
001P10125,충북 제천시,1,4,62,6,원주 우편집중국,16,24,154,1,수원 우편집중국,36,38,30,1,경기 수원시 영통구
001P10126,경기 성남시 중원구,1,3,43,4,성남 우편집중국,15,20,98,1,고양 우편집중국,32,34,36,2,경기 김포시
001P10127,경기 연천군,1,4,55,3,의정부 우편집중국,16,38,449,5,부산 우편집중국,50,54,70,7,부산 사상구
001P10129,인천 중구,1,4,66,3,부천 우편집중국,16,19,67,2,안양 우편집중국,31,33,49,3,서울 금천구
001P10130,경기 안산시 단원구,1,4,51,2,안양 우편집중국,16,38,436,4,부산 우편집중국,50,54,74,9,경남 밀양시
001P10131,경남 거제시,1,8,136,3,창원 우편집중국,20,34,274,2,영암 우편집중국,46,48,50,3,전남 완도군
001P10132,강원 양양군,1,4,68,3,강릉 우편집중국,16,29,253,1,동서울 우편집중국,41,45,84,2,서울 성동구
001P10133,부산 동래구,1,4,60,6,부산 우편집중국,16,32,321,4,광주 우편집중국,44,47,57,4,광주 북구
001P10134,전북 무주군,1,10,175,4,천안 우편집중국,22,28,126,3,수원 우편집중국,40,42,30,5,경기 수원시 영통구
001P10135,강원 삼척시,1,5,82,4,강릉 우편집중국,17,41,473,1,포항 우편집중국,53,55,30,12,경북 영덕군
001P10136,전북 진안군,1,5,83,3,전주 우편집중국,17,29,250,1,동서울 우편집중국,41,48,144,5,경기 양평군
001P10137,경남 거제시,1,8,136,3,창원 우편집중국,20,27,149,1,울산 우편집중국,39,42,65,2,부산 기장군
001P10138,전남 진도군,1,3,30,4,영암 우편집중국,15,29,274,2,창원 우편집중국,41,43,30,2,경남 창원시 마산회원구
001P10139,경북 성주군,1,5,88,2,대구 우편집중국,17,24,145,2,부산 우편집중국,36,44,152,1,부산 해운대구
001P10140,대구 중구,1,3,30,1,대구 우편집중국,15,26,211,3,대전 우편집중국,38,48,190,2,충남 보령시
001P10142,서울 강북구,1,4,64,2,의정부 우편집중국,16,22,112,1,부천 우편집중국,34,37,66,3,인천 옹진군
001P10143,서울 동대문구,1,5,84,2,동서울 우편집중국,17,35,356,1,광주 우편집중국,47,54,140,3,전남 나주시
001P10144,경북 봉화군,1,4,57,1,안동 우편집중국,16,29,264,1,안양 우편집중국,41,43,50,2,경기 광명시
001P10145,충북 제천시,1,4,62,6,원주 우편집중국,16,35,375,1,부산 우편집중국,47,50,60,4,부산 수영구
001P10146,경북 고령군,1,5,80,1,대구 우편집중국,17,34,340,3,의정부 우편집중국,46,49,53,6,경기 구리시
001P10147,전북 무주군,1,10,175,4,천안 우편집중국,22,34,233,3,안동 우편집중국,46,50,90,5,경북 영양군
001P10148,광주 남구,1,9,150,1,광주 우편집중국,21,34,268,7,대구 우편집중국,46,49,55,5,경북 칠곡군
001P10149,인천 부평구,1,3,36,2,부천 우편집중국,15,38,465,1,부산 우편집중국,50,54,70,6,부산 사하구
001P10150,인천 부평구,1,3,36,2,부천 우편집중국,15,24,180,1,원주 우편집중국,36,41,108,2,강원 양구군
001P10151,경북 김천시,1,6,106,6,대구 우편집중국,18,31,260,6,원주 우편집중국,43,48,108,4,강원 춘천시
001P10152,경남 함안군,1,3,49,4,창원 우편집중국,15,34,389,1,성남 우편집중국,46,48,43,12,경기 성남시 수정구
001P10153,전남 광양시,1,3,47,3,순천 집중과,15,35,395,1,부천 우편집중국,47,50,53,5,경기 시흥시
001P10154,전북 무주군,1,10,175,4,천안 우편집중국,22,39,336,1,포항 우편집중국,51,53,30,10,경북 울진군
001P10155,강원 영월군,1,4,62,1,원주 우편집중국,16,38,432,1,순천 집중과,50,52,36,10,전남 순천시
001P10156,경북 의성군,1,5,70,2,안동 우편집중국,17,28,225,1,창원 우편집중국,40,44,80,1,경남 창원시 진해구
001P10157,전북 고창군,1,8,141,3,전주 우편집중국,20,34,274,3,안동 우편집중국,46,49,57,3,경북 영주시
001P10158,대구 수성구,1,3,50,3,대구 우편집중국,15,32,340,1,의정부 우편집중국,44,46,48,7,서울 중랑구
001P10159,서울 도봉구,1,4,64,1,의정부 우편집중국,16,23,148,3,원주 우편집중국,35,39,75,1,경기 여주시
001P10160,전남 신안군,1,3,45,4,영암 우편집중국,15,23,153,1,광주 우편집중국,35,39,70,1,전남 담양군
001P10161,경기 시흥시,1,4,53,5,부천 우편집중국,16,21,94,1,수원 우편집중국,33,38,105,3,경기 평택시
001P10162,충남 예산군,1,7,113,2,천안 우편집중국,19,27,150,4,부천 우편집중국,39,41,36,3,서울 양천구
001P10163,전북 완주군,1,3,45,3,전주 우편집중국,15,26,221,1,성남 우편집중국,38,42,72,3,경기 광주시
001P10164,대구 동구,1,3,50,1,대구 우편집중국,15,28,260,1,원주 우편집중국,40,44,81,3,강원 홍천군
001P10165,충남 보령시,1,11,190,2,대전 우편집중국,23,40,337,4,울산 우편집중국,52,55,65,8,부산 기장군
001P10166,강원 인제군,1,9,150,3,원주 우편집중국,21,29,154,4,수원 우편집중국,41,47,114,4,경기 안성시
001P10167,경남 밀양시,1,5,74,2,부산 우편집중국,17,40,465,5,부천 우편집중국,52,54,36,9,인천 부평구
001P10169,부산 동래구,1,4,60,6,부산 우편집중국,16,39,465,4,부천 우편집중국,51,54,61,11,인천 남동구
001P10170,경남 창원시 마산회원구,1,3,30,1,창원 우편집중국,15,35,400,1,수원 우편집중국,47,51,86,12,경기 오산시
001P10171,전남 광양시,1,3,47,3,순천 집중과,15,33,360,1,성남 우편집중국,45,48,58,11,경기 용인시 수지구
001P10172,광주 서구,1,9,150,2,광주 우편집중국,21,30,176,2,대전 우편집중국,42,44,30,3,충남 계룡시
001P10173,서울 서대문구,1,3,42,3,고양 우편집중국,15,17,49,3,부천 우편집중국,29,31,47,1,인천 서구
001P10174,강원 태백시,1,12,227,2,원주 우편집중국,24,43,375,8,부산 우편집중국,55,57,39,10,경남 김해시
001P10175,경북 영주시,1,4,57,3,안동 우편집중국,16,24,153,1,원주 우편집중국,36,39,62,4,충북 제천시
001P10176,강원 삼척시,1,5,82,4,강릉 우편집중국,17,32,298,2,청주 우편집중국,44,46,30,7,충북 청주시 청원구
001P10177,경남 산청군,1,5,82,2,진주 우편집중국,17,37,391,3,성남 우편집중국,49,54,94,8,경기 이천시
001P10178,경기 하남시,1,4,51,2,동서울 우편집중국,16,20,81,1,고양 우편집중국,32,34,42,1,서울 서대문구
001P10179,경기 고양시 일산동구,1,3,30,2,고양 우편집중국,15,23,169,1,원주 우편집중국,35,38,62,1,충북 제천시
001P10180,강원 횡성군,1,4,54,5,원주 우편집중국,16,24,150,2,안양 우편집중국,36,38,49,1,서울 관악구
001P10181,인천 서구,1,3,47,2,부천 우편집중국,15,23,150,1,천안 우편집중국,35,37,45,2,충남 아산시
001P10182,서울 강남구,1,5,82,2,동서울 우편집중국,17,21,76,1,성남 우편집중국,33,35,39,1,경기 성남시 분당구
001P10183,충북 청주시 흥덕구,1,3,44,1,청주 우편집중국,15,23,158,1,전주 우편집중국,35,37,45,1,전북 완주군
001P10184,경기 광주시,1,5,72,2,성남 우편집중국,17,21,76,3,동서울 우편집중국,33,36,51,2,경기 하남시
001P10185,전남 여수시,1,3,30,3,순천 집중과,15,23,169,2,전주 우편집중국,35,38,54,2,전북 전주시 덕진구
001P10186,충북 증평군,1,4,58,2,청주 우편집중국,16,32,330,1,부산 우편집중국,44,48,70,2,부산 중구
001P10187,경북 포항시 남구,1,3,30,2,포항 우편집중국,15,35,406,3,동서울 우편집중국,47,51,84,9,서울 중구
001P10188,전남 담양군,1,5,70,3,광주 우편집중국,17,31,277,1,창원 우편집중국,43,47,75,2,경남 창녕군
001P10189,경북 안동시,1,3,30,3,안동 우편집중국,15,27,234,1,대전 우편집중국,39,43,76,3,충남 공주시
001P10190,서울 은평구,1,3,39,3,고양 우편집중국,15,19,82,1,안양 우편집중국,31,33,49,3,서울 금천구
001P10191,경기 용인시 처인구,1,4,64,5,성남 우편집중국,16,20,83,2,부천 우편집중국,32,34,47,2,인천 서구
001P10192,경기 용인시 처인구,1,4,64,5,성남 우편집중국,16,20,76,2,동서울 우편집중국,32,36,84,1,서울 종로구
001P10194,부산 강서구,1,3,34,2,부산 우편집중국,15,33,367,1,천안 우편집중국,45,53,154,8,충남 홍성군
001P10195,전북 완주군,1,3,45,3,전주 우편집중국,15,19,70,1,대전 우편집중국,31,35,77,1,충남 논산시
001P10196,서울 송파구,1,4,58,1,동서울 우편집중국,16,20,83,1,안양 우편집중국,32,35,55,1,경기 과천시
001P10197,부산 동래구,1,4,60,6,부산 우편집중국,16,38,436,1,안양 우편집중국,50,52,49,18,서울 금천구
001P10198,전북 익산시,1,3,39,2,전주 우편집중국,15,26,227,1,영암 우편집중국,38,40,45,1,전남 신안군
001P10199,전남 여수시,1,3,30,3,순천 집중과,15,23,169,2,전주 우편집중국,35,42,141,1,전북 고창군
001P10200,강원 평창군,1,5,84,4,원주 우편집중국,17,30,260,2,대구 우편집중국,42,45,54,2,경북 경산시
001P10201,대구 달성군,1,4,54,3,대구 우편집중국,16,24,170,2,진주 우편집중국,36,42,124,2,경남 거창군
001P10202,경남 남해군,1,5,73,2,진주 우편집중국,17,38,425,2,부천 우편집중국,50,55,96,8,인천 강화군
001P10203,인천 서구,1,3,47,2,부천 우편집중국,15,28,255,2,전주 우편집중국,40,47,141,3,전북 고창군
001P10204,서울 성북구,1,3,36,2,동서울 우편집중국,15,19,87,1,수원 우편집중국,31,36,105,1,경기 평택시
001P10205,강원 평창군,1,5,84,4,원주 우편집중국,17,25,154,2,수원 우편집중국,37,41,77,6,경기 수원시 장안구
001P10206,경북 경산시,1,4,54,3,대구 우편집중국,16,27,220,1,청주 우편집중국,39,42,65,3,충북 청주시 상당구
001P10207,경북 안동시,1,3,30,3,안동 우편집중국,15,28,268,1,수원 우편집중국,40,43,69,3,경기 수원시 팔달구
001P10208,충남 당진시,1,6,109,2,천안 우편집중국,18,25,145,1,동서울 우편집중국,37,40,51,4,경기 하남시
001P10209,충북 괴산군,1,8,142,3,청주 우편집중국,20,29,186,2,원주 우편집중국,41,45,81,5,강원 홍천군
001P10210,전남 무안군,1,4,63,2,영암 우편집중국,16,36,407,1,수원 우편집중국,48,53,105,9,경기 평택시
001P10211,경기 구리시,1,4,53,2,의정부 우편집중국,16,23,148,3,원주 우편집중국,35,37,30,1,강원 원주시
001P10212,경남 김해시,1,3,39,3,부산 우편집중국,15,30,296,1,전주 우편집중국,42,47,101,4,전북 장수군
001P10213,전북 진안군,1,5,83,3,전주 우편집중국,17,29,232,2,수원 우편집중국,41,43,30,7,경기 수원시 영통구
001P10214,강원 속초시,1,6,97,2,강릉 우편집중국,18,37,386,1,대전 우편집중국,49,51,46,12,대전 서구
001P10215,인천 남동구,1,4,61,3,부천 우편집중국,16,37,418,1,영암 우편집중국,49,51,50,2,전남 영암군
001P10216,경기 안양시 동안구,1,3,33,1,안양 우편집중국,15,18,64,3,수원 우편집중국,30,34,77,1,경기 수원시 권선구
001P10217,충남 서산시,1,7,128,1,천안 우편집중국,19,27,158,2,의정부 우편집중국,39,42,64,2,서울 도봉구
001P10218,부산 동래구,1,4,60,6,부산 우편집중국,16,38,437,2,동서울 우편집중국,50,53,51,15,경기 하남시
001P10219,경북 성주군,1,5,88,2,대구 우편집중국,17,30,260,5,원주 우편집중국,42,53,227,3,강원 태백시
001P10220,대전 동구,1,4,57,1,대전 우편집중국,16,25,176,1,광주 우편집중국,37,43,128,1,전남 구례군
001P10221,충남 아산시,1,3,45,3,천안 우편집중국,15,31,311,1,영암 우편집중국,43,45,50,2,전남 완도군
001P10222,부산 강서구,1,3,34,2,부산 우편집중국,15,34,375,1,원주 우편집중국,46,52,124,9,강원 정선군
001P10223,강원 횡성군,1,4,54,5,원주 우편집중국,16,23,148,1,의정부 우편집중국,35,38,55,1,강원 철원군
001P10224,경기 안성시,1,7,114,2,수원 우편집중국,19,38,371,1,순천 집중과,50,52,36,10,전남 순천시
001P10225,경기 성남시 분당구,1,3,39,6,성남 우편집중국,15,31,326,1,광주 우편집중국,43,45,39,5,전남 장성군
001P10226,충남 아산시,1,3,45,3,천안 우편집중국,15,22,136,1,전주 우편집중국,34,37,53,1,전북 전주시 완산구
001P10227,경남 의령군,1,4,53,2,진주 우편집중국,16,27,229,1,광주 우편집중국,39,41,39,4,전남 장성군
001P10228,경기 용인시 처인구,1,4,64,5,성남 우편집중국,16,20,76,2,동서울 우편집중국,32,35,51,1,경기 하남시
001P10230,경남 사천시,1,3,42,2,진주 우편집중국,15,34,379,1,원주 우편집중국,46,51,108,7,강원 춘천시
001P10231,서울 성북구,1,3,36,2,동서울 우편집중국,15,27,241,1,대전 우편집중국,39,44,102,2,충남 청양군
001P10232,인천 연수구,1,5,70,4,부천 우편집중국,17,22,94,2,수원 우편집중국,34,40,110,2,경기 화성시
001P10234,충남 태안군,1,7,128,2,천안 우편집중국,19,34,309,1,강릉 우편집중국,46,49,68,2,강원 양양군
001P10236,충남 천안시 서북구,1,3,30,1,천안 우편집중국,15,27,241,1,광주 우편집중국,39,41,39,4,전남 장성군
001P10237,경북 군위군,1,5,84,1,대구 우편집중국,17,35,356,2,부천 우편집중국,47,49,47,7,인천 서구
001P10238,충남 청양군,1,6,102,1,대전 우편집중국,18,30,241,2,동서울 우편집중국,42,46,84,5,서울 종로구
001P10239,부산 연제구,1,4,60,3,부산 우편집중국,16,23,145,3,대구 우편집중국,35,39,88,1,경북 성주군
