택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10065,대구 남구,1,3,43,1,대구 우편집중국,15,31,311,1,경기 의왕시
001P10066,충남 논산시,1,5,77,1,대전 우편집중국,17,27,209,1,전남 여수시
001P10067,서울 관악구,1,3,49,1,안양 우편집중국,15,20,101,1,경기 이천시
001P10069,강원 인제군,1,9,150,1,원주 우편집중국,21,29,154,1,서울 금천구
001P10070,충남 금산군,1,9,154,2,천안 우편집중국,21,37,327,1,경남 창원시 마산회원구
001P10071,전북 익산시,1,3,39,1,전주 우편집중국,15,35,395,1,강원 인제군
001P10072,경남 김해시,1,3,39,2,부산 우편집중국,15,24,180,1,경남 거제시
001P10073,전북 군산시,1,9,164,1,전주 우편집중국,21,30,176,1,경기 오산시
001P10074,서울 마포구,1,3,42,2,고양 우편집중국,15,35,397,1,경북 경주시
001P10075,서울 마포구,1,3,42,2,고양 우편집중국,15,19,71,1,서울 관악구
001P10076,전남 보성군,1,5,84,2,순천 집중과,17,29,236,1,광주 광산구
001P10077,인천 동구,1,5,74,2,부천 우편집중국,17,28,212,1,강원 영월군
001P10080,전북 전주시 완산구,1,4,53,1,전주 우편집중국,16,34,354,1,강원 춘천시
001P10082,부산 수영구,1,4,60,3,부산 우편집중국,16,34,364,1,전남 함평군
001P10083,경기 동두천시,1,3,45,1,의정부 우편집중국,15,28,254,1,대전 동구
001P10084,전남 영광군,1,5,82,3,광주 우편집중국,17,35,366,1,서울 강서구
001P10085,부산 연제구,1,4,60,1,부산 우편집중국,16,28,231,1,경북 상주시
001P10087,충남 청양군,1,6,102,3,대전 우편집중국,18,22,76,1,충남 공주시
001P10088,경북 영주시,1,4,57,3,안동 우편집중국,16,24,170,1,충북 음성군
001P10089,전남 구례군,1,7,128,1,광주 우편집중국,19,31,248,1,충남 서산시
001P10090,세종특별자치시,1,4,56,1,대전 우편집중국,16,27,215,1,경남 합천군
001P10091,전남 고흥군,1,4,58,1,순천 집중과,16,35,389,1,경기 부천시
001P10092,전남 해남군,1,3,50,3,영암 우편집중국,15,32,336,1,대구 달성군
001P10093,대전 서구,1,3,46,1,대전 우편집중국,15,25,206,1,전남 곡성군
001P10094,경남 밀양시,1,5,74,1,부산 우편집중국,17,31,273,1,충북 보은군
001P10096,울산 동구,1,3,30,1,울산 우편집중국,15,37,440,1,경기 고양시 일산서구
001P10097,인천 옹진군,1,4,66,1,부천 우편집중국,16,20,79,1,서울 강북구
001P10098,전남 신안군,1,3,45,1,영암 우편집중국,15,20,100,1,광주 남구
001P10099,전남 영광군,1,5,82,3,광주 우편집중국,17,30,268,1,경남 거제시
001P10100,부산 동구,1,3,35,2,부산 우편집중국,15,23,158,1,대구 서구
001P10101,전남 해남군,1,3,50,3,영암 우편집중국,15,31,314,1,경남 창원시 성산구
001P10102,강원 양양군,1,4,68,1,강릉 우편집중국,16,30,272,1,경기 수원시 영통구
001P10103,부산 동래구,1,4,60,2,부산 우편집중국,16,29,252,1,경북 문경시
001P10105,충남 예산군,1,7,113,2,천안 우편집중국,19,28,184,1,전북 부안군
001P10106,전남 광양시,1,3,47,2,순천 집중과,15,33,368,1,서울 동작구
001P10107,충남 천안시 서북구,1,3,30,1,천안 우편집중국,15,21,129,1,대전 동구
001P10108,경남 창원시 진해구,1,5,80,2,창원 우편집중국,17,37,396,1,서울 종로구
001P10109,경기 군포시,1,3,33,1,안양 우편집중국,15,18,64,1,경기 수원시 영통구
001P10110,충남 금산군,1,9,154,2,천안 우편집중국,21,26,106,1,경기 의왕시
001P10111,부산 수영구,1,4,60,3,부산 우편집중국,16,37,426,1,경기 구리시
001P10112,서울 서대문구,1,3,42,2,고양 우편집중국,15,28,263,1,광주 광산구
001P10113,경기 남양주시,1,3,40,2,동서울 우편집중국,15,37,445,1,전남 강진군
001P10114,경남 창원시 진해구,1,5,80,2,창원 우편집중국,17,26,187,1,전남 구례군
001P10115,경기 오산시,1,5,86,1,수원 우편집중국,17,35,353,1,전남 화순군
001P10116,경북 의성군,1,5,70,2,안동 우편집중국,17,31,286,1,경기 동두천시
001P10117,부산 기장군,1,4,65,1,울산 우편집중국,16,23,134,1,경남 창원시 성산구
001P10118,경남 김해시,1,3,39,2,부산 우편집중국,15,19,80,1,경남 창원시 마산회원구
001P10119,대구 달서구,1,3,48,2,대구 우편집중국,15,33,357,1,광주 서구
001P10120,경북 군위군,1,5,84,1,대구 우편집중국,17,32,303,1,경기 수원시 팔달구
001P10121,전북 임실군,1,5,83,3,전주 우편집중국,17,32,292,1,강원 원주시
001P10122,강원 평창군,1,5,84,1,원주 우편집중국,17,31,276,1,충남 금산군
001P10123,서울 구로구,1,5,73,1,안양 우편집중국,17,36,375,1,경북 청도군
001P10124,서울 영등포구,1,3,36,1,부천 우편집중국,15,37,437,1,전남 영암군
001P10125,충북 충주시,1,3,44,1,청주 우편집중국,15,20,91,1,대전 중구
001P10126,경북 포항시 북구,1,3,30,1,포항 우편집중국,15,37,442,1,인천 동구
001P10127,경북 청송군,1,5,90,2,안동 우편집중국,17,28,223,1,경기 용인시 처인구
001P10128,경기 안산시 단원구,1,4,51,2,안양 우편집중국,16,31,299,1,전북 장수군
001P10130,경기 이천시,1,6,94,1,성남 우편집중국,18,20,41,2,경기 수원시 영통구
001P10131,서울 노원구,1,4,64,2,의정부 우편집중국,16,35,389,1,경북 청도군
001P10132,서울 양천구,1,3,36,2,부천 우편집중국,15,35,404,1,경북 영천시
001P10133,서울 서대문구,1,3,42,2,고양 우편집중국,15,18,60,1,서울 도봉구
001P10135,충북 제천시,1,4,62,1,원주 우편집중국,16,23,140,1,경기 수원시 팔달구
001P10137,전남 광양시,1,3,47,2,순천 집중과,15,25,206,1,부산 동구
001P10138,서울 성북구,1,3,36,1,동서울 우편집중국,15,24,181,1,충북 충주시
001P10139,경북 안동시,1,3,30,2,안동 우편집중국,15,29,279,1,경기 양주시
001P10140,부산 북구,1,3,35,3,부산 우편집중국,15,35,407,1,경기 오산시
001P10141,강원 정선군,1,7,124,1,원주 우편집중국,19,28,181,1,경기 화성시
001P10142,경기 의왕시,1,4,59,1,안양 우편집중국,16,35,386,1,전남 신안군
001P10143,충북 청주시 청원구,1,3,30,3,청주 우편집중국,15,23,164,1,경기 성남시 중원구
001P10144,전북 임실군,1,5,83,3,전주 우편집중국,17,28,228,1,서울 동대문구
001P10145,전남 해남군,1,3,50,3,영암 우편집중국,15,36,420,1,인천 계양구
001P10146,전남 보성군,1,5,84,2,순천 집중과,17,32,300,1,경북 상주시
001P10147,경기 양주시,1,3,38,1,의정부 우편집중국,15,20,93,1,서울 서대문구
001P10148,경북 청송군,1,5,90,2,안동 우편집중국,17,34,344,1,전남 곡성군
001P10149,경북 상주시,1,6,97,1,안동 우편집중국,18,30,232,1,강원 양구군
001P10150,경북 봉화군,1,4,57,2,안동 우편집중국,16,24,160,1,경북 경산시
001P10151,경남 사천시,1,3,42,1,진주 우편집중국,15,37,430,1,강원 홍천군
001P10152,전남 영광군,1,5,82,3,광주 우편집중국,17,37,394,1,경기 연천군
001P10153,서울 노원구,1,4,64,2,의정부 우편집중국,16,21,96,1,서울 동작구
001P10154,경기 용인시 수지구,1,4,58,2,성남 우편집중국,16,36,396,1,경남 의령군
001P10156,서울 동대문구,1,5,84,1,동서울 우편집중국,17,21,82,1,서울 강남구
001P10158,경북 예천군,1,3,44,3,안동 우편집중국,15,27,248,1,경기 구리시
001P10159,경기 남양주시,1,3,40,2,동서울 우편집중국,15,25,210,1,충남 청양군
001P10160,부산 영도구,1,5,70,4,부산 우편집중국,17,30,261,1,전북 순창군
001P10161,경북 의성군,1,5,70,2,안동 우편집중국,17,27,207,1,대전 중구
001P10162,경북 봉화군,1,4,57,2,안동 우편집중국,16,31,294,1,경기 포천시
001P10163,경북 청도군,1,5,79,1,대구 우편집중국,17,35,357,2,광주 남구
001P10165,경기 성남시 중원구,1,3,43,1,성남 우편집중국,15,20,94,1,경기 이천시
001P10166,충남 서천군,1,9,156,2,대전 우편집중국,21,30,182,1,경남 거창군
001P10167,인천 부평구,1,3,36,2,부천 우편집중국,15,32,339,1,강원 속초시
001P10169,충북 음성군,1,6,97,1,청주 우편집중국,18,26,150,1,충남 예산군
001P10170,부산 북구,1,3,35,3,부산 우편집중국,15,27,243,1,전북 진안군
001P10172,충남 예산군,1,7,113,2,천안 우편집중국,19,27,170,1,서울 은평구
001P10173,경남 남해군,1,5,73,2,진주 우편집중국,17,28,226,1,충남 계룡시
001P10174,경북 영주시,1,4,57,3,안동 우편집중국,16,29,263,2,서울 강남구
001P10175,충북 단양군,1,6,98,2,원주 우편집중국,18,32,276,2,충남 금산군
001P10177,전북 부안군,1,10,176,1,전주 우편집중국,22,32,198,2,경남 남해군
001P10178,전남 함평군,1,6,108,2,광주 우편집중국,18,36,360,1,서울 노원구
001P10179,부산 영도구,1,5,70,4,부산 우편집중국,17,30,253,1,전북 무주군
002P10002,전남 담양군,2,6,70,2,광주 우편집중국,18,37,376,1,경기 고양시 일산서구
002P10003,전남 완도군,2,4,50,1,영암 우편집중국,16,25,183,1,전남 곡성군
002P10004,대전 중구,2,5,57,1,대전 우편집중국,17,27,206,1,경북 문경시
002P10005,광주 동구,2,6,71,1,광주 우편집중국,18,37,373,1,인천 서구
002P10006,전남 보성군,2,6,84,4,순천 집중과,18,37,380,1,경기 남양주시
002P10008,울산 남구,2,4,30,2,울산 우편집중국,16,23,144,1,경남 창원시 의창구
002P10009,경북 문경시,2,8,119,1,안동 우편집중국,20,32,237,1,경기 하남시
002P10010,대전 서구,2,4,46,3,대전 우편집중국,16,33,338,1,부산 금정구
002P10011,충북 보은군,2,6,87,1,청주 우편집중국,18,27,182,1,전북 전주시 완산구
002P10012,충남 보령시,2,12,190,2,대전 우편집중국,24,35,219,1,서울 중구
002P10013,충북 제천시,2,5,62,3,원주 우편집중국,17,34,333,1,울산 동구
002P10014,경기 과천시,2,5,55,1,안양 우편집중국,17,34,346,2,대구 동구
002P10015,울산 남구,2,4,30,2,울산 우편집중국,16,25,184,1,경남 창녕군
002P10016,광주 서구,2,10,150,1,광주 우편집중국,22,32,202,1,광주 광산구
002P10017,전남 목포시,2,4,45,3,영암 우편집중국,16,22,121,2,전북 고창군
002P10018,전남 강진군,2,4,50,1,영암 우편집중국,16,35,380,1,경기 수원시 팔달구
002P10020,인천 서구,2,4,47,5,부천 우편집중국,16,18,36,1,서울 양천구
002P10021,경기 이천시,2,7,94,4,성남 우편집중국,19,23,88,1,인천 연수구
002P10023,경남 하동군,2,6,73,5,진주 우편집중국,18,23,92,1,전남 광양시
002P10024,경기 안양시 동안구,2,4,33,1,안양 우편집중국,16,28,246,1,충남 금산군
002P10025,부산 남구,2,4,35,3,부산 우편집중국,16,19,60,1,부산 금정구
002P10026,서울 동대문구,2,6,84,2,동서울 우편집중국,18,21,64,1,경기 광주시
002P10028,충북 제천시,2,5,62,3,원주 우편집중국,17,26,182,1,인천 부평구
002P10029,울산 북구,2,4,30,4,울산 우편집중국,16,36,405,1,서울 종로구
002P10032,경남 하동군,2,6,73,5,진주 우편집중국,18,37,374,1,경기 용인시 수지구
002P10033,경북 봉화군,2,5,57,3,안동 우편집중국,17,30,258,1,전북 장수군
002P10034,경북 김천시,2,7,106,2,대구 우편집중국,19,35,326,1,서울 강남구
002P10035,서울 도봉구,2,5,64,1,의정부 우편집중국,17,31,281,1,충남 금산군
002P10037,경북 칠곡군,2,5,55,2,대구 우편집중국,17,33,317,1,경기 구리시
002P10038,경기 안산시 단원구,2,5,51,3,안양 우편집중국,17,36,387,1,전남 나주시
002P10039,전북 임실군,2,6,83,6,전주 우편집중국,18,31,252,1,경남 창원시 마산회원구
002P10041,서울 서대문구,2,4,42,4,고양 우편집중국,16,24,151,1,경기 화성시
002P10043,충북 진천군,2,6,71,1,청주 우편집중국,18,25,146,1,충남 부여군
002P10044,경남 의령군,2,5,53,1,진주 우편집중국,17,35,363,1,경기 용인시 기흥구
002P10045,부산 중구,2,6,70,2,부산 우편집중국,18,34,326,2,전북 고창군
002P10046,전북 완주군,2,4,45,2,전주 우편집중국,16,27,224,1,광주 남구
002P10047,대전 서구,2,4,46,3,대전 우편집중국,16,27,229,1,경기 여주시
002P10048,서울 금천구,2,4,49,3,안양 우편집중국,16,20,73,1,서울 양천구
002P10050,경기 광명시,2,4,50,1,안양 우편집중국,16,33,346,1,대구 동구
002P10051,경기 구리시,2,5,53,2,의정부 우편집중국,17,37,401,1,전남 순천시
002P10052,부산 사하구,2,6,70,2,부산 우편집중국,18,34,329,1,충북 충주시
002P10053,전북 임실군,2,6,83,6,전주 우편집중국,18,34,310,1,부산 부산진구
002P10054,서울 구로구,2,6,73,4,안양 우편집중국,18,34,319,1,대구 남구
002P10055,경기 고양시 덕양구,2,4,30,2,고양 우편집중국,16,20,90,1,경기 수원시 장안구
002P10056,대구 서구,2,4,43,2,대구 우편집중국,16,34,362,1,경기 고양시 일산동구
002P10058,부산 동구,2,4,35,4,부산 우편집중국,16,19,60,1,부산 연제구
002P10060,인천 동구,2,6,74,3,부천 우편집중국,18,27,173,1,경기 양평군
002P10061,대구 달서구,2,4,48,3,대구 우편집중국,16,20,79,1,경북 청도군
002P10062,경기 용인시 기흥구,2,5,58,2,성남 우편집중국,17,22,99,1,경기 화성시
002P10063,대구 중구,2,4,30,2,대구 우편집중국,16,28,232,1,충북 음성군
002P10064,전북 남원시,2,8,121,1,전주 우편집중국,20,31,218,1,경기 성남시 수정구
002P10065,경남 창원시 의창구,2,4,35,1,창원 우편집중국,16,35,386,1,경기 구리시
002P10066,경기 연천군,2,5,55,2,의정부 우편집중국,17,25,156,1,강원 횡성군
002P10067,전남 화순군,2,6,71,2,광주 우편집중국,18,26,165,1,충남 논산시
002P10068,인천 중구,2,5,66,1,부천 우편집중국,17,28,225,1,충남 논산시
002P10069,인천 부평구,2,4,36,4,부천 우편집중국,16,34,352,1,전남 장성군
002P10070,전남 구례군,2,8,128,3,광주 우편집중국,20,27,140,2,전남 나주시
002P10071,서울 동작구,2,5,61,1,안양 우편집중국,17,20,69,1,인천 계양구
002P10072,전북 무주군,2,11,175,2,천안 우편집중국,23,31,159,1,전북 전주시 완산구
002P10073,전남 장성군,2,4,39,1,광주 우편집중국,16,31,308,1,충북 음성군
002P10074,부산 강서구,2,4,34,1,부산 우편집중국,16,33,341,1,충북 음성군
002P10075,대전 대덕구,2,5,66,3,대전 우편집중국,17,20,57,1,대전 중구
002P10076,전남 고흥군,2,5,58,2,순천 집중과,17,33,313,1,부산 해운대구
002P10079,부산 북구,2,4,35,4,부산 우편집중국,16,32,330,1,충북 청주시 서원구
002P10080,경기 여주시,2,6,75,2,원주 우편집중국,18,28,197,1,충남 천안시 서북구
002P10081,경기 용인시 기흥구,2,5,58,2,성남 우편집중국,17,21,80,1,서울 도봉구
002P10082,강원 홍천군,2,6,81,2,원주 우편집중국,18,35,333,1,울산 북구
002P10083,충북 청주시 흥덕구,2,4,44,2,청주 우편집중국,16,26,194,1,전북 진안군
002P10084,전북 임실군,2,6,83,6,전주 우편집중국,18,33,301,1,부산 북구
002P10085,강원 양양군,2,5,68,6,강릉 우편집중국,17,33,329,1,인천 강화군
002P10086,충남 계룡시,2,4,30,1,대전 우편집중국,16,28,245,1,인천 동구
002P10087,경북 고령군,2,6,80,2,대구 우편집중국,18,26,154,1,경북 영양군
002P10088,경남 남해군,2,6,73,5,진주 우편집중국,18,24,124,1,경남 거창군
002P10090,전남 구례군,2,8,128,3,광주 우편집중국,20,28,157,1,충남 서천군
002P10091,서울 양천구,2,4,36,3,부천 우편집중국,16,26,199,2,충북 괴산군
002P10093,강원 영월군,2,5,62,1,원주 우편집중국,17,26,173,1,강원 철원군
002P10094,경북 포항시 남구,2,4,30,3,포항 우편집중국,16,26,207,1,부산 북구
002P10096,대구 수성구,2,4,50,1,대구 우편집중국,16,33,348,1,경기 양주시
002P10097,충남 청양군,2,7,102,4,대전 우편집중국,19,23,79,1,전북 익산시
002P10098,경기 하남시,2,5,51,3,동서울 우편집중국,17,35,354,1,경남 함양군
002P10099,대전 유성구,2,4,46,1,대전 우편집중국,16,23,135,1,경북 김천시
002P10100,경남 거제시,2,9,136,3,창원 우편집중국,21,27,127,1,대구 남구
002P10101,경남 하동군,2,6,73,5,진주 우편집중국,18,30,248,1,경북 포항시 남구
002P10102,경남 남해군,2,6,73,5,진주 우편집중국,18,29,226,1,전남 진도군
002P10103,경기 시흥시,2,5,53,2,부천 우편집중국,17,25,150,1,충남 천안시 서북구
002P10104,전북 장수군,2,7,101,3,전주 우편집중국,19,28,176,1,전북 부안군
002P10106,경북 영덕군,2,4,30,3,포항 우편집중국,16,25,174,1,경남 창녕군
002P10107,충북 청주시 흥덕구,2,4,44,2,청주 우편집중국,16,24,169,1,경기 과천시
002P10108,경남 산청군,2,6,82,1,진주 우편집중국,18,25,143,1,부산 금정구
002P10109,경기 포천시,2,5,52,2,의정부 우편집중국,17,22,102,1,경기 광명시
002P10110,경남 창원시 마산합포구,2,4,30,2,창원 우편집중국,16,35,372,1,경기 수원시 팔달구
002P10111,경기 성남시 수정구,2,4,43,2,성남 우편집중국,16,30,290,1,강원 양양군
002P10112,전북 무주군,2,11,175,2,천안 우편집중국,23,30,149,1,충남 서천군
002P10113,전남 담양군,2,6,70,2,광주 우편집중국,18,30,250,1,대구 달서구
002P10114,충남 부여군,2,8,116,3,대전 우편집중국,20,34,287,1,전남 장흥군
002P10115,전북 전주시 덕진구,2,5,54,1,전주 우편집중국,17,23,126,1,충남 부여군
002P10116,전남 함평군,2,7,108,3,광주 우편집중국,19,34,292,1,경북 경산시
002P10117,경기 수원시 영통구,2,4,30,1,수원 우편집중국,16,24,162,1,충남 서산시
002P10118,전북 전주시 완산구,2,5,53,4,전주 우편집중국,17,28,224,1,경북 상주시
002P10119,부산 부산진구,2,6,70,2,부산 우편집중국,18,33,293,1,광주 광산구
002P10122,경기 안양시 만안구,2,4,33,4,안양 우편집중국,16,22,111,1,경기 동두천시
002P10123,경남 김해시,2,4,39,3,부산 우편집중국,16,37,420,1,경기 의왕시
002P10124,경남 창원시 마산합포구,2,4,30,2,창원 우편집중국,16,20,85,1,부산 동구
002P10125,경기 양주시,2,4,38,2,의정부 우편집중국,16,23,132,2,경기 여주시
002P10126,대전 대덕구,2,5,66,3,대전 우편집중국,17,35,352,1,경기 가평군
002P10128,경북 고령군,2,6,80,2,대구 우편집중국,18,32,284,2,강원 횡성군
002P10129,경기 성남시 분당구,2,4,39,1,성남 우편집중국,16,19,51,1,서울 성동구
002P10130,부산 사하구,2,6,70,2,부산 우편집중국,18,37,375,1,강원 원주시
002P10132,서울 종로구,2,6,84,5,동서울 우편집중국,18,22,80,1,서울 마포구
002P10133,전북 완주군,2,4,45,2,전주 우편집중국,16,21,97,1,대전 중구
002P10135,대전 동구,2,5,57,1,대전 우편집중국,17,26,181,1,전북 고창군
002P10136,대구 북구,2,4,30,2,대구 우편집중국,16,34,353,1,서울 은평구
002P10137,경남 하동군,2,6,73,5,진주 우편집중국,18,29,215,1,경북 의성군
002P10139,대구 달성군,2,5,54,1,대구 우편집중국,17,34,346,1,전남 해남군
002P10140,전북 고창군,2,9,141,2,전주 우편집중국,21,36,302,2,경남 양산시
002P10141,전북 익산시,2,4,39,2,전주 우편집중국,16,23,141,1,전북 고창군
002P10142,강원 화천군,2,7,108,2,원주 우편집중국,19,26,147,1,경기 수원시 권선구
002P10144,전남 목포시,2,4,45,3,영암 우편집중국,16,28,246,1,충남 청양군
002P10145,광주 남구,2,10,150,2,광주 우편집중국,22,36,282,1,충북 진천군
002P10147,경기 김포시,2,4,36,2,고양 우편집중국,16,28,243,1,충남 부여군
002P10148,경북 청송군,2,6,90,3,안동 우편집중국,18,31,265,1,충남 공주시
002P10149,서울 광진구,2,4,30,1,동서울 우편집중국,16,20,86,1,경기 안양시 만안구
002P10150,서울 서대문구,2,4,42,4,고양 우편집중국,16,26,202,1,강원 영월군
002P10151,경기 이천시,2,7,94,4,성남 우편집중국,19,22,66,1,경기 의왕시
002P10152,서울 종로구,2,6,84,5,동서울 우편집중국,18,22,79,2,서울 서초구
002P10153,대구 북구,2,4,30,2,대구 우편집중국,16,27,220,1,충북 청주시 흥덕구
002P10154,대구 서구,2,4,43,2,대구 우편집중국,16,32,327,1,서울 동대문구
002P10155,전남 해남군,2,4,50,4,영암 우편집중국,16,22,121,2,전북 고창군
002P10157,경기 이천시,2,7,94,4,성남 우편집중국,19,35,316,1,대구 달서구
002P10158,경북 상주시,2,7,97,2,안동 우편집중국,19,33,273,1,경기 안산시 상록구
002P10159,울산 북구,2,4,30,4,울산 우편집중국,16,31,301,1,충북 제천시
002P10160,인천 남동구,2,5,61,5,부천 우편집중국,17,22,93,1,경기 구리시
002P10161,서울 서초구,2,6,79,1,동서울 우편집중국,18,30,238,1,충남 보령시
002P10162,경남 합천군,2,9,149,1,진주 우편집중국,21,32,226,1,대전 서구
002P10163,경남 거창군,2,8,124,2,진주 우편집중국,20,24,88,1,경남 통영시
002P10166,전남 신안군,2,4,45,2,영암 우편집중국,16,33,348,1,경북 성주군
002P10168,울산 북구,2,4,30,4,울산 우편집중국,16,33,348,1,전남 장흥군
002P10169,강원 춘천시,2,7,108,2,원주 우편집중국,19,27,163,1,경기 동두천시
002P10170,서울 영등포구,2,4,36,4,부천 우편집중국,16,23,136,1,경기 화성시
002P10173,강원 철원군,2,5,55,3,의정부 우편집중국,17,22,93,1,경기 고양시 일산동구
002P10175,충북 청주시 서원구,2,4,30,2,청주 우편집중국,16,25,183,1,전북 전주시 덕진구
002P10176,경북 포항시 북구,2,4,30,3,포항 우편집중국,16,28,248,1,충북 옥천군
002P10177,전북 고창군,2,9,141,2,전주 우편집중국,21,27,126,2,충남 부여군
002P10178,전남 화순군,2,6,71,2,광주 우편집중국,18,34,317,1,경기 수원시 권선구
002P10179,부산 영도구,2,6,70,5,부산 우편집중국,18,32,279,1,전남 장흥군
002P10181,전북 부안군,2,11,176,2,전주 우편집중국,23,34,228,2,서울 동대문구
