택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10022,경기 성남시 분당구,1,11,209,2,중부권 광역우편물류센터,23,33,210,2,경기 수원시 권선구
001P10023,세종특별자치시,1,4,64,2,중부권 광역우편물류센터,16,18,38,1,대전 중구
001P10024,경기 성남시 수정구,1,12,215,2,중부권 광역우편물류센터,24,29,99,1,충북 청주시 흥덕구
001P10025,강원 영월군,1,13,231,1,중부권 광역우편물류센터,25,38,266,1,인천 서구
001P10026,경기 포천시,1,15,283,3,중부권 광역우편물류센터,27,38,226,4,서울 중구
001P10027,전북 진안군,1,7,124,1,중부권 광역우편물류센터,19,29,197,1,경남 사천시
001P10028,대전 유성구,1,4,54,3,중부권 광역우편물류센터,16,26,210,1,경기 수원시 권선구
001P10029,경북 김천시,1,7,116,2,중부권 광역우편물류센터,19,35,317,1,강원 양구군
001P10030,전북 고창군,1,11,204,2,중부권 광역우편물류센터,23,28,103,4,전북 익산시
001P10031,부산 사하구,1,16,308,1,중부권 광역우편물류센터,28,39,227,9,경남 하동군
001P10032,인천 미추홀구,1,13,240,1,중부권 광역우편물류센터,25,43,368,7,강원 강릉시
001P10033,경북 예천군,1,12,229,1,중부권 광역우편물류센터,24,38,287,6,광주 남구
001P10034,서울 종로구,1,12,226,2,중부권 광역우편물류센터,24,35,220,3,서울 송파구
001P10035,경기 안성시,1,10,173,2,중부권 광역우편물류센터,22,32,196,2,전남 구례군
001P10036,인천 중구,1,13,244,2,중부권 광역우편물류센터,25,40,300,8,부산 북구
001P10037,부산 북구,1,16,300,1,중부권 광역우편물류센터,28,39,215,9,경기 성남시 중원구
001P10038,경남 창녕군,1,12,217,1,중부권 광역우편물류센터,24,39,308,3,부산 중구
001P10039,전남 완도군,1,17,310,5,중부권 광역우편물류센터,29,32,54,10,대전 서구
001P10040,경남 양산시,1,16,300,2,중부권 광역우편물류센터,28,34,128,9,충남 예산군
001P10041,대구 동구,1,12,212,1,중부권 광역우편물류센터,24,31,136,2,경남 함양군
001P10042,경남 창원시 성산구,1,15,290,3,중부권 광역우편물류센터,27,41,286,3,경기 파주시
001P10043,충남 청양군,1,7,110,4,중부권 광역우편물류센터,19,30,225,1,서울 강동구
001P10044,경기 군포시,1,12,228,2,중부권 광역우편물류센터,24,37,256,3,강원 원주시
001P10045,충북 청주시 상당구,1,5,84,1,중부권 광역우편물류센터,17,27,204,1,전북 고창군
001P10046,경남 창원시 마산회원구,1,14,251,1,중부권 광역우편물류센터,26,35,184,5,전북 김제시
001P10047,전남 여수시,1,13,233,3,중부권 광역우편물류센터,25,37,234,3,경북 영양군
001P10048,전남 여수시,1,13,233,3,중부권 광역우편물류센터,25,39,287,3,광주 서구
001P10049,전남 함평군,1,13,244,3,중부권 광역우편물류센터,25,38,255,1,인천 부평구
001P10050,경기 용인시 수지구,1,11,202,3,중부권 광역우편물류센터,23,34,216,2,경북 경산시
001P10051,인천 부평구,1,14,255,2,중부권 광역우편물류센터,26,38,248,8,서울 광진구
001P10052,경북 청송군,1,13,234,1,중부권 광역우편물류센터,25,36,226,5,서울 성동구
001P10053,부산 서구,1,16,308,2,중부권 광역우편물류센터,28,41,257,6,전남 무안군
001P10054,전남 영광군,1,12,219,3,중부권 광역우편물류센터,24,36,247,2,경기 부천시
001P10055,대전 유성구,1,4,54,3,중부권 광역우편물류센터,16,34,368,1,강원 강릉시
001P10056,인천 중구,1,13,244,2,중부권 광역우편물류센터,25,38,262,3,경기 김포시
001P10057,전남 강진군,1,17,310,1,중부권 광역우편물류센터,29,42,256,12,강원 원주시
001P10058,경기 수원시 권선구,1,11,210,2,중부권 광역우편물류센터,23,25,38,4,대전 중구
001P10059,충북 보은군,1,6,106,2,중부권 광역우편물류센터,18,30,242,1,경북 영주시
001P10060,충남 공주시,1,5,84,1,중부권 광역우편물류센터,17,29,232,1,경남 함안군
001P10061,경기 고양시 일산서구,1,14,268,1,중부권 광역우편물류센터,26,36,210,4,경기 의왕시
001P10062,전남 담양군,1,11,207,1,중부권 광역우편물류센터,23,39,315,2,부산 금정구
001P10063,경기 하남시,1,12,228,1,중부권 광역우편물류센터,24,31,133,3,충남 천안시 동남구
001P10064,전남 함평군,1,13,244,3,중부권 광역우편물류센터,25,33,162,2,전북 군산시
001P10065,전남 함평군,1,13,244,3,중부권 광역우편물류센터,25,36,221,1,서울 서초구
001P10066,경기 고양시 덕양구,1,14,268,2,중부권 광역우편물류센터,26,34,165,3,경북 상주시
001P10067,전남 목포시,1,15,276,2,중부권 광역우편물류센터,27,39,230,3,경기 시흥시
001P10068,경남 창원시 성산구,1,15,290,3,중부권 광역우편물류센터,27,37,197,6,경남 사천시
001P10069,경기 용인시 수지구,1,11,202,3,중부권 광역우편물류센터,23,36,261,4,전남 고흥군
001P10070,경북 김천시,1,7,116,2,중부권 광역우편물류센터,19,31,242,2,경북 봉화군
001P10071,충북 괴산군,1,12,211,1,중부권 광역우편물류센터,24,39,308,3,부산 중구
001P10072,서울 용산구,1,12,226,2,중부권 광역우편물류센터,24,39,308,4,부산 사상구
001P10073,충남 천안시 서북구,1,8,133,3,중부권 광역우편물류센터,20,28,165,2,충남 당진시
001P10074,경기 군포시,1,12,228,2,중부권 광역우편물류센터,24,32,167,4,경북 칠곡군
001P10075,경북 문경시,1,10,187,3,중부권 광역우편물류센터,22,27,99,3,충북 충주시
001P10076,서울 광진구,1,13,248,1,중부권 광역우편물류센터,25,36,215,6,경기 성남시 중원구
001P10077,충남 청양군,1,7,110,4,중부권 광역우편물류센터,19,30,216,1,경남 창녕군
001P10078,부산 연제구,1,17,315,3,중부권 광역우편물류센터,29,42,253,9,인천 동구
001P10079,경남 거제시,1,13,242,1,중부권 광역우편물류센터,25,37,248,5,서울 광진구
001P10080,경북 포항시 북구,1,15,271,1,중부권 광역우편물류센터,27,31,71,4,전북 무주군
001P10081,경기 수원시 권선구,1,11,210,2,중부권 광역우편물류센터,23,38,298,5,경남 김해시
001P10082,경기 파주시,1,15,286,1,중부권 광역우편물류센터,27,39,242,6,서울 중랑구
001P10083,강원 삼척시,1,22,420,2,중부권 광역우편물류센터,43,51,150,12,경남 산청군
001P10084,경남 창원시 성산구,1,15,290,3,중부권 광역우편물류센터,27,43,318,3,울산 중구
001P10085,서울 은평구,1,15,273,1,중부권 광역우편물류센터,27,40,258,3,서울 양천구
001P10086,강원 동해시,1,21,410,1,중부권 광역우편물류센터,43,50,140,18,충북 진천군
001P10087,경기 안성시,1,10,173,2,중부권 광역우편물류센터,22,32,198,1,경남 진주시
001P10088,경기 성남시 수정구,1,12,215,2,중부권 광역우편물류센터,24,40,310,2,전남 강진군
001P10089,인천 강화군,1,15,274,1,중부권 광역우편물류센터,27,38,227,8,경남 하동군
001P10090,경남 의령군,1,12,225,2,중부권 광역우편물류센터,24,30,128,4,충남 예산군
001P10091,전남 목포시,1,15,276,2,중부권 광역우편물류센터,27,37,192,6,대구 중구
001P10092,서울 서대문구,1,15,279,1,중부권 광역우편물류센터,27,39,250,6,충북 단양군
001P10093,강원 인제군,1,19,359,2,중부권 광역우편물류센터,31,39,164,8,충남 서천군
001P10094,강원 홍천군,1,15,290,2,중부권 광역우편물류센터,27,42,308,5,부산 영도구
001P10095,경기 광명시,1,13,232,1,중부권 광역우편물류센터,25,38,261,5,전남 고흥군
001P10096,강원 고성군,1,22,415,1,중부권 광역우편물류센터,43,51,165,12,충남 당진시
001P10097,서울 양천구,1,14,258,2,중부권 광역우편물류센터,26,39,253,4,서울 노원구
001P10098,경북 경주시,1,15,276,3,중부권 광역우편물류센터,27,33,116,6,전북 전주시 완산구
001P10099,광주 광산구,1,3,38,2,중부권 광역우편물류센터,15,30,300,1,부산 동구
001P10100,경남 양산시,1,16,300,2,중부권 광역우편물류센터,28,38,192,9,대구 북구
001P10101,강원 홍천군,1,15,290,2,중부권 광역우편물류센터,27,44,333,4,경기 가평군
001P10102,충남 당진시,1,9,165,2,중부권 광역우편물류센터,21,36,308,2,부산 사하구
001P10103,전북 순창군,1,11,193,2,중부권 광역우편물류센터,23,37,276,3,경북 경주시
001P10104,충북 청주시 서원구,1,6,100,2,중부권 광역우편물류센터,18,23,103,1,전북 익산시
001P10105,경남 진주시,1,11,198,2,중부권 광역우편물류센터,23,38,299,6,부산 강서구
001P10106,경북 상주시,1,9,165,1,중부권 광역우편물류센터,21,29,154,1,경기 평택시
001P10107,서울 도봉구,1,14,253,2,중부권 광역우편물류센터,26,31,99,7,충북 충주시
001P10108,경북 군위군,1,11,206,1,중부권 광역우편물류센터,23,38,300,3,부산 남구
001P10109,부산 서구,1,16,308,2,중부권 광역우편물류센터,28,45,333,6,경기 가평군
001P10110,경북 칠곡군,1,9,167,1,중부권 광역우편물류센터,21,33,242,2,경북 영주시
001P10111,충북 옥천군,1,4,53,1,중부권 광역우편물류센터,16,21,106,1,전북 장수군
001P10112,충남 서산시,1,9,161,2,중부권 광역우편물류센터,21,33,244,1,인천 옹진군
001P10113,경북 포항시 남구,1,15,271,1,중부권 광역우편물류센터,27,31,84,6,충남 공주시
001P10114,충남 청양군,1,7,110,4,중부권 광역우편물류센터,19,40,415,1,강원 고성군
001P10115,경기 이천시,1,11,193,1,중부권 광역우편물류센터,23,34,212,4,경기 안산시 상록구
001P10116,전남 나주시,1,15,276,1,중부권 광역우편물류센터,27,41,274,5,인천 강화군
001P10117,서울 마포구,1,15,279,2,중부권 광역우편물류센터,27,41,286,3,강원 철원군
001P10118,경기 양평군,1,13,236,1,중부권 광역우편물류센터,25,39,276,2,전남 신안군
001P10119,충남 논산시,1,6,100,2,중부권 광역우편물류센터,18,30,240,1,인천 미추홀구
001P10120,전북 장수군,1,6,106,1,중부권 광역우편물류센터,18,24,116,1,경북 김천시
001P10121,부산 동구,1,16,300,3,중부권 광역우편물류센터,28,39,227,5,경남 남해군
001P10122,경기 안산시 상록구,1,12,212,1,중부권 광역우편물류센터,24,36,242,3,전남 광양시
001P10123,충남 천안시 서북구,1,8,133,3,중부권 광역우편물류센터,20,32,242,1,서울 성북구
001P10124,경북 문경시,1,10,187,3,중부권 광역우편물류센터,22,31,184,3,전북 김제시
001P10125,광주 광산구,1,3,38,2,중부권 광역우편물류센터,15,26,226,1,광주 북구
001P10126,대전 중구,1,3,38,2,중부권 광역우편물류센터,15,27,240,1,인천 남동구
001P10127,서울 양천구,1,14,258,2,중부권 광역우편물류센터,26,36,208,4,경기 용인시 처인구
001P10128,충북 단양군,1,13,250,1,중부권 광역우편물류센터,25,27,38,5,대전 동구
001P10129,울산 남구,1,17,318,1,중부권 광역우편물류센터,29,43,276,3,전남 목포시
001P10130,서울 동작구,1,12,226,1,중부권 광역우편물류센터,24,38,286,2,강원 철원군
001P10131,부산 부산진구,1,16,308,1,중부권 광역우편물류센터,28,41,268,6,경기 고양시 일산동구
001P10132,강원 철원군,1,15,286,1,중부권 광역우편물류센터,27,38,227,8,경남 하동군
001P10133,충남 천안시 동남구,1,8,133,1,중부권 광역우편물류센터,20,28,165,1,경북 상주시
001P10134,충북 진천군,1,8,140,2,중부권 광역우편물류센터,20,33,263,2,경남 밀양시
001P10136,충남 금산군,1,3,50,1,중부권 광역우편물류센터,15,30,300,1,부산 남구
001P10137,경기 포천시,1,15,283,3,중부권 광역우편물류센터,27,37,198,5,경남 진주시
001P10138,부산 동구,1,16,300,3,중부권 광역우편물류센터,28,31,53,3,충남 계룡시
001P10139,전북 순창군,1,11,193,2,중부권 광역우편물류센터,23,37,271,3,경북 포항시 북구
001P10140,광주 서구,1,15,287,2,중부권 광역우편물류센터,27,39,247,4,경기 부천시
001P10141,경기 용인시 수지구,1,11,202,3,중부권 광역우편물류센터,23,35,234,3,경북 청송군
001P10142,대전 중구,1,3,38,2,중부권 광역우편물류센터,15,28,261,1,전남 고흥군
001P10143,전남 진도군,1,15,290,1,중부권 광역우편물류센터,27,43,310,6,전남 영암군
001P10144,전남 화순군,1,12,215,1,중부권 광역우편물류센터,24,33,184,4,전북 김제시
001P10145,전남 곡성군,1,12,229,2,중부권 광역우편물류센터,24,35,219,2,전남 영광군
001P10146,부산 동구,1,16,300,3,중부권 광역우편물류센터,28,40,240,7,인천 남동구
001P10147,부산 영도구,1,16,308,1,중부권 광역우편물류센터,28,40,236,5,경기 양평군
001P10148,인천 부평구,1,14,255,2,중부권 광역우편물류센터,26,42,310,5,전남 장흥군
001P10149,경남 창원시 의창구,1,14,256,1,중부권 광역우편물류센터,26,40,271,6,경북 포항시 남구
001P10150,경남 함양군,1,8,136,1,중부권 광역우편물류센터,20,32,242,3,경북 봉화군
001P10151,전남 곡성군,1,12,229,2,중부권 광역우편물류센터,24,32,167,1,충북 음성군
001P10152,서울 성북구,1,13,242,1,중부권 광역우편물류센터,25,37,233,4,전남 여수시
001P10153,광주 서구,1,15,287,2,중부권 광역우편물류센터,27,38,224,2,서울 강남구
001P10154,세종특별자치시,1,4,64,2,중부권 광역우편물류센터,16,18,47,1,대전 대덕구
001P10155,울산 북구,1,17,318,1,중부권 광역우편물류센터,29,43,271,6,경북 울진군
001P10156,경기 의왕시,1,11,210,1,중부권 광역우편물류센터,23,34,226,2,서울 동대문구
001P10157,경남 의령군,1,12,225,2,중부권 광역우편물류센터,24,35,211,5,충북 괴산군
001P10158,대전 동구,1,3,38,1,중부권 광역우편물류센터,15,28,258,1,서울 구로구
001P10159,충남 천안시 서북구,1,8,133,3,중부권 광역우편물류센터,20,38,359,1,강원 인제군
001P10160,경북 의성군,1,12,214,2,중부권 광역우편물류센터,24,39,300,7,부산 북구
001P10161,경북 영천시,1,15,274,1,중부권 광역우편물류센터,27,43,315,6,부산 연제구
001P10162,전북 고창군,1,11,204,2,중부권 광역우편물류센터,23,36,258,1,서울 양천구
001P10163,대구 북구,1,11,192,1,중부권 광역우편물류센터,23,29,128,5,충북 증평군
001P10164,부산 남구,1,16,300,2,중부권 광역우편물류센터,28,33,99,11,충북 충주시
001P10165,경기 김포시,1,14,262,2,중부권 광역우편물류센터,26,39,257,5,경기 의정부시
001P10166,경북 울진군,1,15,271,2,중부권 광역우편물류센터,27,38,226,9,서울 성동구
001P10167,대구 달서구,1,10,189,2,중부권 광역우편물류센터,22,33,229,2,전남 곡성군
001P10168,경기 포천시,1,15,283,3,중부권 광역우편물류센터,27,29,47,5,대전 대덕구
001P10169,대전 서구,1,4,54,1,중부권 광역우편물류센터,16,29,268,1,경기 고양시 일산서구
001P10170,경기 김포시,1,14,262,2,중부권 광역우편물류센터,26,41,308,2,부산 서구
001P10171,서울 동대문구,1,12,226,2,중부권 광역우편물류센터,24,35,216,3,경북 경산시
001P10173,경기 광주시,1,12,215,1,중부권 광역우편물류센터,24,40,310,3,전남 해남군
001P10174,경기 용인시 처인구,1,11,208,3,중부권 광역우편물류센터,23,37,271,3,경북 포항시 북구
001P10175,경기 수원시 장안구,1,11,210,1,중부권 광역우편물류센터,23,37,290,2,전남 진도군
001P10176,서울 도봉구,1,14,253,2,중부권 광역우편물류센터,26,38,242,3,경남 통영시
001P10177,대구 서구,1,10,184,1,중부권 광역우편물류센터,22,29,146,2,전북 임실군
001P10178,대구 달성군,1,11,195,1,중부권 광역우편물류센터,23,26,53,2,충북 옥천군
001P10179,전남 완도군,1,17,310,5,중부권 광역우편물류센터,29,38,176,10,전북 남원시
001P10180,경남 통영시,1,13,242,2,중부권 광역우편물류센터,25,36,223,6,경남 고성군
001P10181,경기 용인시 처인구,1,11,208,3,중부권 광역우편물류센터,23,34,228,2,경기 안양시 만안구
001P10182,충남 서산시,1,9,161,2,중부권 광역우편물류센터,21,34,263,4,경남 밀양시
001P10183,부산 강서구,1,16,299,1,중부권 광역우편물류센터,28,43,308,4,부산 부산진구
001P10184,충북 진천군,1,8,140,2,중부권 광역우편물류센터,20,28,165,2,충남 당진시
001P10185,경북 경주시,1,15,276,3,중부권 광역우편물류센터,27,37,196,11,전남 구례군
001P10186,경기 양주시,1,14,269,1,중부권 광역우편물류센터,26,39,256,8,강원 원주시
001P10187,전남 완도군,1,17,310,5,중부권 광역우편물류센터,29,44,299,10,부산 강서구
001P10188,충남 부여군,1,7,124,1,중부권 광역우편물류센터,19,35,310,2,전남 영암군
001P10189,충북 청주시 흥덕구,1,6,99,2,중부권 광역우편물류센터,18,29,229,1,경북 예천군
001P10190,충북 보은군,1,6,106,2,중부권 광역우편물류센터,18,29,223,2,경남 고성군
001P10191,대구 달서구,1,10,189,2,중부권 광역우편물류센터,22,25,54,4,대전 서구
001P10192,인천 남동구,1,13,240,1,중부권 광역우편물류센터,25,27,38,5,대전 동구
001P10193,부산 연제구,1,17,315,3,중부권 광역우편물류센터,29,45,310,7,전남 완도군
001P10194,충남 당진시,1,9,165,2,중부권 광역우편물류센터,21,31,193,1,경기 이천시
001P10195,서울 종로구,1,12,226,2,중부권 광역우편물류센터,24,39,300,2,경남 양산시
001P10196,경북 안동시,1,12,216,2,중부권 광역우편물류센터,24,35,226,2,광주 북구
001P10197,경남 진주시,1,11,198,2,중부권 광역우편물류센터,23,34,220,2,서울 송파구
001P10198,대구 남구,1,10,184,1,중부권 광역우편물류센터,22,34,233,2,전남 여수시
001P10199,서울 중랑구,1,13,242,1,중부권 광역우편물류센터,25,28,54,1,대전 유성구
001P10200,대구 중구,1,11,192,1,중부권 광역우편물류센터,23,39,315,3,부산 연제구
001P10201,경북 경주시,1,15,276,3,중부권 광역우편물류센터,27,40,261,10,전남 고흥군
001P10202,경북 의성군,1,12,214,2,중부권 광역우편물류센터,24,42,368,4,강원 강릉시
001P10203,경남 고성군,1,12,223,1,중부권 광역우편물류센터,24,40,318,2,울산 북구
001P10204,전남 영광군,1,12,219,3,중부권 광역우편물류센터,24,29,100,2,충남 논산시
001P10205,전북 무주군,1,5,71,1,중부권 광역우편물류센터,17,29,244,1,전남 함평군
001P10206,경남 밀양시,1,14,263,2,중부권 광역우편물류센터,26,34,164,7,충남 서천군
001P10207,부산 남구,1,16,300,2,중부권 광역우편물류센터,28,34,128,9,충남 예산군
001P10208,서울 용산구,1,12,226,2,중부권 광역우편물류센터,24,29,100,4,충북 청주시 청원구
001P10209,부산 연제구,1,17,315,3,중부권 광역우편물류센터,29,42,256,12,강원 원주시
001P10210,서울 마포구,1,15,279,2,중부권 광역우편물류센터,27,43,310,5,전남 완도군
001P10211,전남 여수시,1,13,233,3,중부권 광역우편물류센터,25,41,318,4,울산 동구
001P10213,경기 부천시,1,13,247,1,중부권 광역우편물류센터,25,39,274,3,경북 영천시
001P10214,강원 강릉시,1,19,368,2,중부권 광역우편물류센터,31,45,279,7,서울 서대문구
001P10215,경남 창원시 진해구,1,16,295,1,중부권 광역우편물류센터,28,33,108,4,전북 완주군
001P10216,강원 강릉시,1,19,368,2,중부권 광역우편물류센터,31,42,226,4,서울 동작구
001P10217,서울 동대문구,1,12,226,2,중부권 광역우편물류센터,24,36,242,1,경남 통영시
001P10218,전남 장흥군,1,17,310,1,중부권 광역우편물류센터,29,45,317,9,강원 화천군
001P10219,경기 용인시 처인구,1,11,208,3,중부권 광역우편물류센터,23,29,116,2,전북 전주시 완산구
001P10220,경남 밀양시,1,14,263,2,중부권 광역우편물류센터,26,36,190,2,경기 용인시 기흥구
001P10221,경북 안동시,1,12,216,2,중부권 광역우편물류센터,24,36,241,2,경북 청도군
001P10222,경남 통영시,1,13,242,2,중부권 광역우편물류센터,25,40,295,4,경남 창원시 진해구
001P10223,강원 인제군,1,19,359,2,중부권 광역우편물류센터,31,41,210,11,경기 의왕시
002P10001,경기 남양주시,2,14,238,2,중부권 광역우편물류센터,26,39,266,4,인천 서구
002P10002,충남 계룡시,2,5,53,2,중부권 광역우편물류센터,17,31,290,1,경남 창원시 성산구
002P10003,경기 용인시 기흥구,2,12,190,1,중부권 광역우편물류센터,24,34,192,3,대구 북구
002P10004,부산 사하구,2,17,308,4,중부권 광역우편물류센터,29,41,240,8,인천 남동구
002P10005,전남 여수시,2,14,233,6,중부권 광역우편물류센터,26,37,225,5,서울 강동구
002P10006,경북 고령군,2,12,192,2,중부권 광역우편물류센터,24,36,250,1,충북 단양군
002P10007,전북 전주시 덕진구,2,8,118,1,중부권 광역우편물류센터,20,28,158,1,경남 거창군
002P10008,광주 남구,2,16,287,3,중부권 광역우편물류센터,28,30,50,8,충남 금산군
002P10009,경남 창원시 마산합포구,2,15,251,1,중부권 광역우편물류센터,27,32,106,3,전북 장수군
002P10010,울산 남구,2,18,318,6,중부권 광역우편물류센터,30,41,216,7,경북 안동시
002P10011,충북 제천시,2,14,231,2,중부권 광역우편물류센터,26,36,196,7,전남 구례군
002P10012,경기 의왕시,2,12,210,2,중부권 광역우편물류센터,24,36,242,5,경북 봉화군
002P10014,전남 순천시,2,14,231,3,중부권 광역우편물류센터,26,42,318,2,울산 남구
002P10015,경북 경주시,2,16,276,6,중부권 광역우편물류센터,28,38,193,7,전북 순창군
002P10016,부산 동래구,2,18,315,3,중부권 광역우편물류센터,30,44,290,3,강원 홍천군
002P10017,경남 김해시,2,17,298,4,중부권 광역우편물류센터,29,43,271,7,경북 포항시 북구
002P10018,경기 의정부시,2,15,257,5,중부권 광역우편물류센터,27,41,276,3,전남 나주시
002P10019,부산 사하구,2,17,308,4,중부권 광역우편물류센터,29,35,128,9,충북 증평군
002P10020,인천 서구,2,15,266,3,중부권 광역우편물류센터,27,37,207,5,경기 화성시
002P10021,전북 진안군,2,8,124,3,중부권 광역우편물류센터,20,32,234,1,경북 청송군
002P10022,충남 계룡시,2,5,53,2,중부권 광역우편물류센터,17,24,140,1,충북 진천군
002P10023,경남 남해군,2,13,227,1,중부권 광역우편물류센터,25,36,216,5,경북 경산시
002P10024,인천 서구,2,15,266,3,중부권 광역우편물류센터,27,32,106,3,전북 장수군
002P10025,경기 수원시 장안구,2,12,210,3,중부권 광역우편물류센터,24,34,210,1,경기 의왕시
002P10026,경북 칠곡군,2,10,167,8,중부권 광역우편물류센터,22,35,256,3,경남 창원시 의창구
002P10027,전남 나주시,2,16,276,4,중부권 광역우편물류센터,28,44,318,11,울산 동구
002P10028,부산 금정구,2,18,315,2,중부권 광역우편물류센터,30,42,241,9,경북 청도군
002P10029,광주 동구,2,13,215,1,중부권 광역우편물류센터,25,41,320,1,울산 울주군
002P10030,인천 동구,2,15,253,3,중부권 광역우편물류센터,27,32,100,5,충남 논산시
002P10031,경북 영덕군,2,16,271,1,중부권 광역우편물류센터,28,42,274,6,인천 강화군
002P10033,경북 포항시 북구,2,16,271,3,중부권 광역우편물류센터,28,44,317,6,강원 화천군
002P10034,경기 포천시,2,16,283,4,중부권 광역우편물류센터,28,38,193,8,경기 이천시
002P10035,충북 보은군,2,7,106,4,중부권 광역우편물류센터,19,34,308,1,부산 부산진구
002P10036,전북 익산시,2,7,103,2,중부권 광역우편물류센터,19,21,38,1,대전 동구
002P10037,경기 수원시 장안구,2,12,210,3,중부권 광역우편물류센터,24,39,295,2,경남 창원시 진해구
002P10038,충북 청주시 상당구,2,6,84,3,중부권 광역우편물류센터,18,28,192,2,대구 북구
002P10039,충북 청주시 청원구,2,7,100,2,중부권 광역우편물류센터,19,30,215,1,경기 성남시 중원구
002P10040,전남 여수시,2,14,233,6,중부권 광역우편물류센터,26,40,286,3,전남 보성군
002P10041,대구 중구,2,12,192,4,중부권 광역우편물류센터,24,32,164,3,충남 서천군
002P10042,전남 장성군,2,12,190,2,중부권 광역우편물류센터,24,31,140,3,충북 진천군
002P10043,경남 창원시 진해구,2,17,295,3,중부권 광역우편물류센터,29,47,359,4,강원 인제군
002P10044,전남 장흥군,2,18,310,2,중부권 광역우편물류센터,30,38,161,15,충남 태안군
002P10045,서울 강동구,2,13,225,2,중부권 광역우편물류센터,25,35,210,3,경기 의왕시
002P10046,인천 옹진군,2,14,244,2,중부권 광역우편물류센터,26,31,103,8,전북 익산시
002P10047,전남 보성군,2,16,286,1,중부권 광역우편물류센터,28,43,308,9,부산 중구
002P10048,인천 남동구,2,14,240,3,중부권 광역우편물류센터,26,37,224,1,서울 강남구
002P10049,경북 문경시,2,11,187,4,중부권 광역우편물류센터,23,28,100,3,충북 청주시 청원구
002P10050,전남 나주시,2,16,276,4,중부권 광역우편물류센터,28,44,310,7,전남 영암군
002P10051,대전 유성구,2,5,54,5,중부권 광역우편물류센터,17,27,202,1,경기 수원시 팔달구
002P10052,경북 의성군,2,13,214,7,중부권 광역우편물류센터,25,35,209,1,경기 성남시 분당구
002P10053,경기 동두천시,2,16,276,4,중부권 광역우편물류센터,28,32,71,6,전북 무주군
002P10054,충북 음성군,2,10,166,4,중부권 광역우편물류센터,22,30,154,2,경기 평택시
002P10055,전남 담양군,2,12,207,4,중부권 광역우편물류센터,24,36,238,3,경기 남양주시
002P10056,경기 양평군,2,14,236,3,중부권 광역우편물류센터,26,28,38,8,대전 동구
002P10057,강원 홍천군,2,16,290,3,중부권 광역우편물류센터,28,32,71,6,전북 무주군
002P10058,경북 칠곡군,2,10,167,8,중부권 광역우편물류센터,22,31,173,1,경기 오산시
002P10059,경기 광명시,2,14,232,4,중부권 광역우편물류센터,26,36,208,4,경기 용인시 처인구
002P10060,경북 봉화군,2,14,242,2,중부권 광역우편물류센터,26,42,317,4,강원 화천군
002P10061,경기 파주시,2,16,286,2,중부권 광역우편물류센터,28,36,161,10,충남 서산시
002P10062,경기 광주시,2,13,215,4,중부권 광역우편물류센터,25,38,258,4,서울 영등포구
002P10063,대구 중구,2,12,192,4,중부권 광역우편물류센터,24,35,226,3,서울 성동구
