episode,dist,cost,score,entropy,"(0,0,0)","(1,0,0)","(0,1,0)","(0,0,1)","(1,1,0)","(1,0,1)","(0,1,1)","(1,1,1)",동서울 우편집중국,의정부 우편집중국,부천 우편집중국,중부권 광역우편물류센터,부산 우편집중국,대구 우편집중국,성남 우편집중국,안양 우편집중국,고양 우편집중국,대전 우편집중국,창원 우편집중국,광주 우편집중국,수원 우편집중국,원주 우편집중국,강릉 우편집중국,청주 우편집중국,천안 우편집중국,울산 우편집중국,안동 우편집중국,포항 우편집중국,진주 우편집중국,순천 집중과,영암 우편집중국,전주 우편집중국
46,222.2923055391975,219.82453391689145,21275908,0.18413684,295,79,104,92,240,329,259,108,3.624633431085044,3.7595307917888565,5.105571847507331,3.466275659824047,4.7917888563049855,4.868035190615836,2.4134897360703813,4.149560117302053,3.9442815249266863,2.6744868035190614,2.2551319648093844,1.4398826979472141,1.5190615835777126,2.2170087976539588,1.2052785923753666,3.005865102639296,1.3255131964809383,2.9149560117302054,2.222873900293255,1.8093841642228738,1.844574780058651,2.099706744868035,3.5483870967741935,2.06158357771261
47,199.25680230333094,198.6978934131913,25234351,0.14443496,348,119,161,141,243,363,267,167,3.638968481375358,3.7306590257879657,5.100286532951289,3.469914040114613,4.836676217765043,4.891117478510028,2.4297994269340975,4.126074498567335,3.997134670487106,2.664756446991404,2.2636103151862463,1.4383954154727794,1.5329512893982808,2.2464183381088825,1.2091690544412608,3.005730659025788,1.3753581661891117,2.896848137535817,2.2664756446991405,1.833810888252149,1.848137535816619,2.154727793696275,3.5931232091690544,2.0659025787965617
48,201.24316412589192,199.3160316394279,15516625,0.17118256,281,98,104,122,199,287,231,122,3.683473389355742,3.753501400560224,5.260504201680672,3.436974789915966,4.88515406162465,4.913165266106443,2.450980392156863,4.170868347338936,4.030812324929972,2.6638655462184873,2.3137254901960786,1.4565826330532212,1.535014005602241,2.2857142857142856,1.2492997198879552,3.011204481792717,1.3977591036414565,2.8739495798319328,2.338935574229692,1.8403361344537814,1.8823529411764706,2.1624649859943976,3.61624649859944,2.0980392156862746
49,209.7634182771837,208.03799875314823,19160971,0.1826248,205,87,136,117,223,294,222,130,3.6684931506849314,3.767123287671233,5.249315068493151,3.4493150684931506,4.8493150684931505,4.882191780821918,2.4383561643835616,4.238356164383561,4.027397260273973,2.671232876712329,2.304109589041096,1.5123287671232877,1.5287671232876712,2.304109589041096,1.2410958904109588,3.021917808219178,1.4356164383561645,2.8493150684931505,2.347945205479452,1.8575342465753424,1.8876712328767122,2.1452054794520548,3.6082191780821917,2.073972602739726
50,207.3409536879684,205.8863406200204,12364059,0.19887558,178,86,125,121,158,193,203,112,3.6693548387096775,3.782258064516129,5.255376344086022,3.4596774193548385,4.838709677419355,4.873655913978495,2.456989247311828,4.233870967741935,4.013440860215054,2.6774193548387095,2.2876344086021505,1.5188172043010753,1.5241935483870968,2.3225806451612905,1.2231182795698925,3.013440860215054,1.4408602150537635,2.825268817204301,2.3440860215053765,1.8440860215053763,1.8790322580645162,2.174731182795699,3.5833333333333335,2.1021505376344085
51,198.61729709160014,196.31722420679944,25304717,0.15246075,373,80,147,128,249,325,287,135,3.6842105263157894,3.8131578947368423,5.318421052631579,3.531578947368421,4.905263157894737,4.923684210526316,2.4789473684210526,4.257894736842105,4.102631578947369,2.707894736842105,2.294736842105263,1.5210526315789474,1.5368421052631578,2.3342105263157893,1.2210526315789474,3.028947368421053,1.444736842105263,2.8157894736842106,2.3842105263157896,1.8868421052631579,1.9052631578947368,2.2157894736842105,3.5736842105263156,2.123684210526316
52,222.8458438939191,220.58873499590857,13256035,0.19920683,151,70,140,127,161,246,178,103,3.6718346253229974,3.7829457364341086,5.325581395348837,3.537467700258398,4.875968992248062,4.906976744186046,2.4857881136950906,4.250645994832041,4.051679586563307,2.682170542635659,2.2816537467700257,1.5116279069767442,1.5297157622739017,2.3333333333333335,1.2118863049095607,2.994832041343669,1.4444444444444444,2.7881136950904395,2.3669250645994833,1.8785529715762275,1.8811369509043927,2.201550387596899,3.5839793281653747,2.124031007751938
53,214.00969155068964,212.9141583100919,13606741,0.2010544,167,85,124,104,169,234,182,107,3.6548223350253806,3.7741116751269037,5.312182741116751,3.5076142131979697,4.845177664974619,4.862944162436548,2.4923857868020303,4.248730964467005,4.035532994923858,2.6878172588832485,2.2766497461928936,1.4949238578680204,1.5279187817258884,2.3071065989847717,1.1979695431472082,2.989847715736041,1.4238578680203047,2.7766497461928936,2.33248730964467,1.8934010152284264,1.8730964467005076,2.182741116751269,3.5609137055837565,2.1192893401015227
54,226.38902182980107,225.59845060017815,10610671,0.20573662,179,56,100,76,171,286,187,85,3.656716417910448,3.783582089552239,5.323383084577115,3.4776119402985075,4.796019900497512,4.865671641791045,2.487562189054726,4.2164179104477615,4.0721393034825875,2.691542288557214,2.263681592039801,1.4950248756218905,1.5298507462686568,2.298507462686567,1.1791044776119404,2.982587064676617,1.4601990049751243,2.825870646766169,2.310945273631841,1.9253731343283582,1.890547263681592,2.1616915422885574,3.5472636815920398,2.0920398009950247
55,231.4870018196343,231.00426476788567,10381632,0.213382,143,64,123,82,175,181,163,113,3.6577017114914425,3.806845965770171,5.286063569682152,3.511002444987775,4.801955990220049,4.872860635696822,2.4596577017114916,4.2420537897310515,4.041564792176039,2.6968215158924207,2.2665036674816625,1.4767726161369192,1.5158924205378974,2.2811735941320292,1.178484107579462,2.9559902200489,1.4449877750611246,2.845965770171149,2.295843520782396,1.9437652811735942,1.8704156479217604,2.1662591687041566,3.5378973105134475,2.0806845965770173
56,223.36375237124616,222.0014787726188,13228607,0.19110161,208,78,142,92,167,313,201,108,3.6402877697841727,3.817745803357314,5.357314148681056,3.5179856115107913,4.800959232613909,4.90167865707434,2.4916067146282974,4.2973621103117505,4.0215827338129495,2.7146282973621103,2.278177458033573,1.4796163069544364,1.5323741007194245,2.2661870503597124,1.225419664268585,2.9592326139088727,1.4460431654676258,2.8225419664268587,2.3093525179856114,1.9304556354916067,1.8657074340527577,2.1894484412470026,3.54916067146283,2.093525179856115
57,201.18282190222436,199.67439351754822,13019860,0.19728771,185,86,127,88,178,214,156,119,3.6146572104018913,3.8203309692671397,5.328605200945627,3.517730496453901,4.7706855791962175,4.905437352245863,2.482269503546099,4.293144208037825,4.016548463356974,2.685579196217494,2.286052009456265,1.4633569739952719,1.5224586288416075,2.24822695035461,1.2222222222222223,2.9314420803782504,1.4444444444444444,2.806146572104019,2.297872340425532,1.933806146572104,1.8486997635933806,2.1796690307328603,3.5295508274231677,2.0851063829787235
58,215.95483048247297,215.01077382322117,9803399,0.20216677,138,63,127,101,150,224,171,111,3.627906976744186,3.797674418604651,5.330232558139535,3.511627906976744,4.758139534883721,4.8930232558139535,2.4674418604651165,4.3279069767441865,4.011627906976744,2.697674418604651,2.2883720930232556,1.4511627906976745,1.5069767441860464,2.2348837209302324,1.213953488372093,2.911627906976744,1.4325581395348836,2.7627906976744185,2.2674418604651163,1.927906976744186,1.844186046511628,2.1651162790697676,3.5232558139534884,2.1
59,222.31195328161772,221.4293396089369,16425686,0.18804452,224,65,150,93,200,288,235,141,3.624145785876993,3.8086560364464694,5.332574031890661,3.5125284738041,4.7015945330296125,4.876993166287016,2.4601366742596813,4.284738041002278,4.0,2.6902050113895215,2.2710706150341684,1.4441913439635534,1.510250569476082,2.2391799544419135,1.1958997722095672,2.8815489749430525,1.4236902050113895,2.744874715261959,2.2437357630979498,1.938496583143508,1.8200455580865604,2.1571753986332576,3.478359908883827,2.123006833712984
60,215.8945187653474,213.54260339135612,13776391,0.19713803,171,80,115,89,211,259,223,106,3.603139013452915,3.809417040358744,5.329596412556054,3.513452914798206,4.710762331838565,4.852017937219731,2.475336322869955,4.286995515695067,3.9506726457399104,2.6771300448430493,2.2600896860986546,1.4327354260089686,1.4910313901345291,2.2286995515695067,1.1793721973094171,2.89237668161435,1.4103139013452914,2.7219730941704037,2.226457399103139,1.9327354260089686,1.8228699551569507,2.1412556053811658,3.491031390134529,2.1278026905829597
61,233.5863216654224,231.75455690912597,15805935,0.20564649,135,61,147,93,180,290,205,126,3.563876651982379,3.8083700440528636,5.290748898678414,3.495594713656388,4.71806167400881,4.852422907488987,2.4559471365638768,4.299559471365638,3.933920704845815,2.693832599118943,2.251101321585903,1.4383259911894273,1.4955947136563876,2.200440528634361,1.1762114537444934,2.9008810572687223,1.4030837004405285,2.7202643171806167,2.2180616740088106,1.9295154185022025,1.7951541850220265,2.145374449339207,3.4823788546255505,2.1123348017621146
62,191.41640401426946,190.14225632783192,20148261,0.12620391,459,69,132,104,273,327,214,127,3.626349892008639,3.8466522678185746,5.380129589632829,3.6025917926565874,4.790496760259179,4.922246220302376,2.5658747300215983,4.408207343412527,3.9330453563714904,2.7300215982721383,2.2786177105831533,1.4557235421166306,1.529157667386609,2.1749460043196542,1.2375809935205184,2.9092872570194386,1.429805615550756,2.7062634989200864,2.2570194384449245,1.9481641468682505,1.7969762419006479,2.1922246220302375,3.5399568034557234,2.1749460043196542
63,216.26095730978952,215.3660033366077,19206276,0.18780641,183,63,149,110,205,314,220,112,3.6305732484076434,3.8365180467091293,5.411889596602973,3.583864118895966,4.777070063694268,4.908704883227176,2.59447983014862,4.43099787685775,3.9511677282377917,2.745222929936306,2.314225053078556,1.473460721868365,1.5605095541401275,2.1847133757961785,1.2399150743099787,2.900212314225053,1.4225053078556262,2.7176220806794054,2.2632696390658174,1.951167728237792,1.7813163481953291,2.169851380042463,3.5265392781316347,2.178343949044586
64,214.18858024091028,211.77918473956956,34661578,0.14750749,385,81,146,129,311,472,329,143,3.638830897703549,3.8872651356993737,5.473903966597077,3.62839248434238,4.83089770354906,4.977035490605428,2.626304801670146,4.505219206680585,3.979123173277662,2.789144050104384,2.336116910229645,1.5135699373695197,1.6137787056367432,2.210855949895616,1.2400835073068894,2.918580375782881,1.4634655532359082,2.7265135699373695,2.2818371607515657,1.9916492693110648,1.789144050104384,2.1586638830897704,3.55741127348643,2.1878914405010437
65,218.70345546993852,217.91146289400191,22170881,0.17378606,221,85,152,101,215,366,242,162,3.6152263374485596,3.8786008230452675,5.460905349794238,3.619341563786008,4.833333333333333,4.967078189300412,2.617283950617284,4.502057613168724,4.0,2.7736625514403292,2.347736625514403,1.51440329218107,1.6131687242798354,2.2222222222222223,1.2407407407407407,2.9074074074074074,1.4526748971193415,2.7160493827160495,2.271604938271605,1.9835390946502058,1.7921810699588476,2.1666666666666665,3.55761316872428,2.2242798353909463
66,226.168036748148,224.47087450349142,32980535,0.17428733,200,53,141,89,265,460,298,154,3.623481781376518,3.8785425101214575,5.449392712550607,3.6072874493927127,4.82995951417004,5.010121457489879,2.617408906882591,4.48582995951417,3.97165991902834,2.7712550607287447,2.3724696356275303,1.5283400809716599,1.611336032388664,2.2186234817813766,1.257085020242915,2.902834008097166,1.48582995951417,2.7064777327935223,2.2712550607287447,1.9979757085020242,1.7813765182186234,2.161943319838057,3.5668016194331984,2.2408906882591095
67,226.3257651774751,223.27257168643345,25411281,0.17941496,154,69,193,108,205,425,261,155,3.639442231075697,3.8745019920318726,5.440239043824701,3.6254980079681274,4.806772908366534,4.99203187250996,2.593625498007968,4.51593625498008,3.9322709163346614,2.745019920318725,2.3685258964143427,1.5219123505976095,1.6075697211155378,2.2111553784860556,1.2629482071713147,2.9203187250996017,1.5139442231075697,2.689243027888446,2.268924302788845,1.9800796812749004,1.7788844621513944,2.1294820717131473,3.549800796812749,2.2211155378486054
68,207.42955542475516,206.5508128513276,19902285,0.18590532,308,54,157,85,223,381,259,101,3.6340508806262233,3.9295499021526417,5.489236790606654,3.6888454011741683,4.85518590998043,5.025440313111546,2.6340508806262233,4.5655577299412915,3.943248532289628,2.7377690802348336,2.3874755381604698,1.522504892367906,1.62426614481409,2.2426614481409004,1.3091976516634052,2.9941291585127203,1.5420743639921721,2.700587084148728,2.2720156555772992,2.0097847358121332,1.837573385518591,2.12720156555773,3.598825831702544,2.2915851272015657
69,235.74509105052763,232.91283323828716,26713397,0.19132566,196,74,186,93,263,403,296,121,3.631984585741811,3.953757225433526,5.518304431599229,3.7822736030828517,4.861271676300578,5.0847784200385355,2.6339113680154145,4.6146435452793835,3.932562620423892,2.739884393063584,2.3834296724470136,1.556840077071291,1.6262042389210019,2.2697495183044314,1.3044315992292872,3.0289017341040463,1.5433526011560694,2.699421965317919,2.2890173410404624,2.021194605009634,1.8651252408477843,2.1194605009633913,3.6608863198458574,2.325626204238921
70,244.51515230610346,241.38000179229718,21172881,0.18908079,127,39,138,63,172,394,219,105,3.6193181818181817,3.9696969696969697,5.5397727272727275,3.789772727272727,4.871212121212121,5.075757575757576,2.6117424242424243,4.607954545454546,3.9375,2.768939393939394,2.3768939393939394,1.5549242424242424,1.6363636363636365,2.268939393939394,1.293560606060606,3.028409090909091,1.5284090909090908,2.6988636363636362,2.3011363636363638,2.028409090909091,1.8503787878787878,2.090909090909091,3.6761363636363638,2.3068181818181817
71,229.91576434864356,227.67640741856667,20182564,0.19891194,112,64,150,96,189,311,234,148,3.595149253731343,3.957089552238806,5.5335820895522385,3.7686567164179103,4.822761194029851,5.098880597014926,2.623134328358209,4.608208955223881,3.9141791044776117,2.7444029850746268,2.375,1.5690298507462686,1.626865671641791,2.2686567164179103,1.2817164179104477,3.0279850746268657,1.5261194029850746,2.6940298507462686,2.3022388059701493,2.0652985074626864,1.8526119402985075,2.076492537313433,3.6865671641791047,2.292910447761194
72,228.18153275786037,224.63330653132758,13837287,0.19824089,108,61,133,92,159,316,195,93,3.5661764705882355,3.9724264705882355,5.529411764705882,3.735294117647059,4.801470588235294,5.055147058823529,2.6323529411764706,4.599264705882353,3.90625,2.7426470588235294,2.363970588235294,1.5551470588235294,1.6433823529411764,2.261029411764706,1.2849264705882353,3.0349264705882355,1.5073529411764706,2.6801470588235294,2.3051470588235294,2.0661764705882355,1.8419117647058822,2.0551470588235294,3.7003676470588234,2.292279411764706
73,232.87637545655554,229.9337366098616,13526418,0.20646675,106,61,136,93,166,249,195,118,3.5698729582577133,3.9600725952813067,5.497277676950998,3.702359346642468,4.771324863883848,5.030852994555354,2.6243194192377497,4.573502722323049,3.8874773139745917,2.736842105263158,2.353901996370236,1.5480943738656987,1.6279491833030852,2.2413793103448274,1.3030852994555353,3.0326678765880217,1.5009074410163339,2.6715063520871145,2.297640653357532,2.0707803992740472,1.8421052631578947,2.0381125226860255,3.691470054446461,2.2813067150635207
74,248.79392318073872,243.1660699355276,26936629,0.1668994,121,61,162,92,235,470,269,120,3.5760286225402504,3.958855098389982,5.475849731663685,3.701252236135957,4.762075134168158,5.032200357781753,2.618962432915921,4.599284436493739,3.889087656529517,2.7227191413237923,2.3398926654740606,1.5384615384615385,1.6225402504472273,2.2271914132379247,1.298747763864043,3.0089445438282647,1.5008944543828264,2.6529516994633275,2.268336314847943,2.067978533094812,1.8389982110912344,2.0286225402504474,3.704830053667263,2.2808586762075134
75,215.99304642096956,214.40984269495516,25748208,0.1798498,247,54,136,76,232,399,265,119,3.6056338028169015,3.959507042253521,5.547535211267606,3.73943661971831,4.737676056338028,5.107394366197183,2.61443661971831,4.630281690140845,3.931338028169014,2.762323943661972,2.3767605633802815,1.5475352112676057,1.6408450704225352,2.2200704225352115,1.3080985915492958,3.007042253521127,1.517605633802817,2.6619718309859155,2.283450704225352,2.0809859154929575,1.8309859154929577,2.015845070422535,3.7024647887323945,2.306338028169014
76,227.03834346716624,223.89997030770857,27147727,0.17922615,189,79,167,106,232,417,262,143,3.6017391304347828,3.9321739130434783,5.540869565217391,3.725217391304348,4.728695652173913,5.111304347826087,2.631304347826087,4.636521739130435,3.951304347826087,2.772173913043478,2.3843478260869566,1.537391304347826,1.631304347826087,2.213913043478261,1.3113043478260868,3.031304347826087,1.5217391304347827,2.657391304347826,2.276521739130435,2.111304347826087,1.8608695652173912,2.0,3.7130434782608694,2.311304347826087
77,253.2557050389094,249.21178532784975,19786735,0.18345676,116,49,131,61,210,372,218,107,3.6054888507718696,3.95368782161235,5.548885077186964,3.742710120068611,4.739279588336192,5.1423670668953685,2.6260720411663807,4.636363636363637,3.9571183533447685,2.758147512864494,2.3807890222984565,1.5540308747855918,1.6312178387650085,2.228130360205832,1.3259005145797598,3.0102915951972555,1.5145797598627788,2.6586620926243567,2.272727272727273,2.0943396226415096,1.8662092624356776,1.9948542024013722,3.7478559176672386,2.334476843910806
78,235.97673917708298,233.71387545632112,22820665,0.17246297,138,42,131,89,206,452,214,127,3.6006768189509306,3.989847715736041,5.548223350253807,3.7648054145516077,4.722504230118443,5.164128595600677,2.6379018612521152,4.644670050761421,3.972927241962775,2.774957698815567,2.3739424703891707,1.5685279187817258,1.6429780033840948,2.2318104906937393,1.3265651438240271,3.015228426395939,1.5076142131979695,2.6785109983079525,2.260575296108291,2.0846023688663284,1.8663282571912014,1.996615905245347,3.7258883248730963,2.3570219966159054
79,231.35107364050052,229.24246381303232,14769198,0.19277373,127,51,143,72,176,312,206,111,3.5936454849498327,3.979933110367893,5.551839464882943,3.7725752508361206,4.7441471571906355,5.15886287625418,2.6421404682274248,4.630434782608695,3.9782608695652173,2.7725752508361206,2.3812709030100336,1.5635451505016722,1.6270903010033444,2.225752508361204,1.3277591973244147,3.0384615384615383,1.5250836120401339,2.6755852842809364,2.265886287625418,2.091973244147157,1.8779264214046822,1.9882943143812708,3.7324414715719065,2.3545150501672243
80,244.35595263705784,242.43050817031448,12778448,0.19523036,97,50,120,82,166,282,183,118,3.5792079207920793,3.9768976897689767,5.574257425742574,3.798679867986799,4.729372937293729,5.12046204620462,2.6567656765676566,4.615511551155116,3.952145214521452,2.762376237623762,2.4042904290429044,1.5693069306930694,1.627062706270627,2.2293729372937294,1.325082508250825,3.00990099009901,1.533003300330033,2.66006600660066,2.2755775577557755,2.0874587458745872,1.8762376237623761,1.976897689768977,3.735973597359736,2.3333333333333335
81,223.11476804264194,222.04153003975208,13270535,0.1938106,152,44,97,75,192,281,200,108,3.5718954248366015,3.962418300653595,5.553921568627451,3.781045751633987,4.735294117647059,5.104575163398692,2.6405228758169934,4.584967320261438,3.9362745098039214,2.758169934640523,2.411764705882353,1.5637254901960784,1.6209150326797386,2.2140522875816995,1.3202614379084967,3.0,1.5212418300653594,2.6584967320261437,2.269607843137255,2.0800653594771243,1.8709150326797386,1.9722222222222223,3.712418300653595,2.320261437908497
82,241.03805768216358,237.0616787610072,31659504,0.1662621,151,32,109,58,270,470,258,107,3.575806451612903,3.988709677419355,5.546774193548387,3.761290322580645,4.7290322580645165,5.07258064516129,2.664516129032258,4.591935483870968,3.958064516129032,2.7435483870967743,2.4016129032258067,1.582258064516129,1.6580645161290322,2.2161290322580647,1.3225806451612903,2.9919354838709675,1.5290322580645161,2.6693548387096775,2.264516129032258,2.079032258064516,1.882258064516129,1.9951612903225806,3.7161290322580647,2.317741935483871
83,207.11105184392164,205.22001679690774,20185152,0.16962393,200,46,132,84,229,387,191,116,3.6076555023923444,3.985645933014354,5.566188197767145,3.7974481658692185,4.74481658692185,5.082934609250398,2.668261562998405,4.628389154704944,3.971291866028708,2.770334928229665,2.4130781499202554,1.5837320574162679,1.671451355661882,2.237639553429027,1.3269537480063796,3.0207336523126,1.5358851674641147,2.650717703349282,2.2679425837320575,2.0845295055821373,1.89792663476874,1.9872408293460926,3.7416267942583734,2.2982456140350878
84,243.67553077444626,238.53025552618806,29368624,0.15975752,130,54,164,84,264,506,243,135,3.6188976377952757,3.9795275590551182,5.579527559055118,3.804724409448819,4.749606299212599,5.083464566929134,2.689763779527559,4.634645669291339,4.004724409448819,2.7716535433070866,2.4236220472440944,1.588976377952756,1.6818897637795276,2.2299212598425195,1.3196850393700787,3.0204724409448818,1.5275590551181102,2.691338582677165,2.2582677165354332,2.099212598425197,1.9118110236220471,1.9811023622047244,3.763779527559055,2.283464566929134
85,248.96233929574657,246.26524878425988,25504646,0.1609192,137,33,108,66,223,464,219,108,3.6407465007776048,3.9704510108864697,5.5800933125972,3.807153965785381,4.741835147744945,5.080870917573873,2.724727838258165,4.645412130637636,4.0124416796267495,2.7465007776049766,2.4199066874027992,1.5847589424572317,1.6905132192846035,2.2192846034214617,1.3219284603421462,3.0077760497667185,1.5334370139968896,2.702954898911353,2.264385692068429,2.1104199066874028,1.9160186625194402,1.9797822706065318,3.8335925349922237,2.2721617418351476
86,235.86011168328534,233.62768804292824,28929834,0.16018924,198,35,146,49,250,516,237,122,3.6503067484662575,3.9432515337423313,5.5920245398773005,3.834355828220859,4.705521472392638,5.067484662576687,2.7208588957055215,4.647239263803681,4.033742331288344,2.75,2.4493865030674846,1.598159509202454,1.677914110429448,2.2162576687116564,1.3236196319018405,2.996932515337423,1.521472392638037,2.6901840490797544,2.26840490797546,2.0935582822085887,1.9202453987730062,1.9677914110429449,3.803680981595092,2.2699386503067487
87,227.258778507658,224.47451737507131,21257468,0.17417659,134,61,187,105,213,345,250,139,3.6479514415781487,3.921092564491654,5.584218512898331,3.842185128983308,4.690440060698028,5.088012139605463,2.7071320182094083,4.638846737481032,4.0121396054628224,2.755690440060698,2.4476479514415783,1.5948406676783005,1.6813353566009104,2.2078907435508346,1.3277693474962065,2.9954476479514414,1.5311077389984826,2.6874051593323216,2.254931714719272,2.0819423368740515,1.9180576631259485,1.9635811836115327,3.793626707132018,2.2625189681335356
88,249.5180223351946,246.78112866243126,23201555,0.16969495,153,58,148,71,246,414,226,132,3.6486486486486487,3.936936936936937,5.593093093093093,3.840840840840841,4.693693693693693,5.1006006006006,2.7177177177177176,4.656156156156156,4.003003003003003,2.7387387387387387,2.442942942942943,1.5840840840840842,1.6861861861861862,2.201201201201201,1.3288288288288288,2.975975975975976,1.533033033033033,2.689189189189189,2.2762762762762763,2.093093093093093,1.9204204204204205,1.9714714714714714,3.8063063063063063,2.255255255255255
89,251.86681183410354,249.46593782980614,14060572,0.17689875,82,30,109,69,165,348,161,101,3.64540059347181,3.9287833827893177,5.5385756676557865,3.8293768545994067,4.682492581602374,5.080118694362018,2.691394658753709,4.63946587537092,4.017804154302671,2.7240356083086055,2.4376854599406528,1.5712166172106825,1.688427299703264,2.192878338278932,1.3323442136498516,2.9718100890207717,1.5311572700296736,2.6973293768545994,2.2537091988130564,2.0875370919881306,1.9258160237388724,1.9688427299703264,3.7700296735905043,2.244807121661721
90,254.95698545868512,250.05188135418365,19142058,0.16910352,128,31,114,68,237,390,204,100,3.643171806167401,3.9177679882525696,5.52129221732746,3.8237885462555066,4.687224669603524,5.067547723935389,2.6740088105726874,4.634361233480176,4.002936857562408,2.723935389133627,2.4405286343612334,1.5697503671071953,1.6813509544787077,2.1806167400881056,1.327459618208517,2.9500734214390603,1.525697503671072,2.6916299559471364,2.2569750367107195,2.067547723935389,1.9148311306901615,1.9588839941262848,3.765051395007342,2.2525697503671074
91,252.71013294984385,249.187336004899,25359462,0.15567666,122,46,132,74,222,446,252,121,3.625544267053701,3.9375907111756168,5.5253991291727145,3.821480406386067,4.689404934687953,5.088534107402032,2.660377358490566,4.626995645863571,3.988388969521045,2.732946298984035,2.452830188679245,1.5631349782293178,1.679245283018868,2.18577648766328,1.3193033381712627,2.9332365747460085,1.5239477503628447,2.6777939042089987,2.258345428156749,2.0638606676342524,1.9129172714078375,1.965166908563135,3.7547169811320753,2.239477503628447
92,224.01658924659415,220.48895194034625,14098201,0.17425856,138,51,127,85,198,310,157,102,3.614388489208633,3.935251798561151,5.503597122302159,3.8287769784172663,4.679136690647482,5.096402877697842,2.6575539568345325,4.6287769784172665,3.985611510791367,2.7366906474820145,2.4589928057553956,1.5597122302158273,1.6661870503597123,2.179856115107914,1.3179856115107913,2.9294964028776977,1.525179856115108,2.676258992805755,2.246043165467626,2.051798561151079,1.9007194244604317,1.9712230215827338,3.7597122302158272,2.2258992805755398
93,267.8539967921656,261.71040633785867,24370658,0.12501393,116,43,106,70,259,547,238,93,3.6145092460881934,3.923186344238976,5.510668563300142,3.8278805120910384,4.689900426742532,5.086770981507824,2.658605974395448,4.627311522048364,3.987197724039829,2.735419630156472,2.469416785206259,1.5633001422475106,1.6685633001422475,2.190611664295875,1.3186344238975818,2.9615931721194877,1.5362731152204836,2.6728307254623043,2.244665718349929,2.042674253200569,1.903271692745377,1.9857752489331437,3.759601706970128,2.2361308677098153
94,233.00192830623507,231.1111934854731,17426916,0.17601033,122,38,103,67,225,334,190,118,3.5980253878702397,3.906911142454161,5.493653032440056,3.8011283497884345,4.685472496473907,5.067700987306065,2.6431593794076162,4.616361071932299,3.9816643159379406,2.7348377997179125,2.451339915373766,1.5571227080394923,1.6586741889985896,2.1833568406205925,1.310296191819464,2.9548660084626235,1.524682651622003,2.6530324400564176,2.235543018335684,2.0324400564174896,1.9069111424541607,1.9732016925246827,3.76163610719323,2.229901269393512
95,255.2325349774289,250.3728870935702,19481735,0.14643446,107,41,106,60,202,471,194,88,3.595536959553696,3.917712691771269,5.488145048814505,3.803347280334728,4.697350069735007,5.0655509065550905,2.6276150627615062,4.601115760111576,3.9651324965132497,2.7447698744769875,2.4490934449093444,1.5592747559274756,1.6624825662482565,2.198047419804742,1.308228730822873,2.9539748953974896,1.5271966527196652,2.6624825662482565,2.237099023709902,2.01673640167364,1.9177126917712692,1.9637377963737797,3.7475592747559276,2.2231520223152024
96,246.08291884811402,241.24793972977446,21873526,0.16060564,112,62,169,86,227,445,158,116,3.613793103448276,3.933793103448276,5.4703448275862065,3.8041379310344827,4.732413793103448,5.0937931034482755,2.668965517241379,4.615172413793103,3.986206896551724,2.7724137931034485,2.449655172413793,1.5489655172413792,1.656551724137931,2.2124137931034484,1.3241379310344827,2.9655172413793105,1.5489655172413792,2.6951724137931032,2.2386206896551726,2.0151724137931035,1.92,1.966896551724138,3.750344827586207,2.2179310344827585
97,260.10353937116713,254.13407069057283,12467809,0.15482016,84,37,78,51,177,389,144,57,3.6425648021828105,3.9345156889495225,5.488403819918145,3.7926330150068215,4.718963165075034,5.09549795361528,2.703956343792633,4.646657571623465,3.9781718963165074,2.780354706684857,2.4351978171896316,1.553888130968622,1.6521145975443383,2.2346521145975444,1.3260572987721693,2.95225102319236,1.538881309686221,2.6848567530695773,2.238744884038199,2.0313778990450206,1.9085948158253752,1.975443383356071,3.7353342428376535,2.2264665757162345
98,245.8619806966297,244.71383360217837,27665100,0.15138587,242,30,88,40,272,514,205,71,3.6630727762803232,3.9609164420485174,5.52156334231806,3.834231805929919,4.756064690026954,5.1455525606469,2.725067385444744,4.65633423180593,3.981132075471698,2.803234501347709,2.4366576819407006,1.564690026954178,1.6644204851752022,2.256064690026954,1.3167115902964959,3.001347708894879,1.5404312668463611,2.7169811320754715,2.2371967654986524,2.026954177897574,1.9164420485175202,1.9743935309973046,3.7506738544474394,2.2601078167115904
99,239.9371600543293,235.3043471182528,24380253,0.14783874,146,40,103,46,218,447,196,106,3.66,3.945333333333333,5.508,3.832,4.753333333333333,5.168,2.7493333333333334,4.673333333333333,4.001333333333333,2.8226666666666667,2.437333333333333,1.5666666666666667,1.6586666666666667,2.2626666666666666,1.3346666666666667,3.001333333333333,1.5386666666666666,2.708,2.232,2.029333333333333,1.9146666666666667,1.968,3.752,2.2573333333333334
100,258.68602436049173,253.5406068671699,16905919,0.15619533,96,38,91,50,226,397,173,95,3.687335092348285,3.9604221635883907,5.530343007915567,3.841688654353562,4.74802110817942,5.192612137203167,2.758575197889182,4.697889182058048,4.0013192612137205,2.8153034300791555,2.4340369393139842,1.5831134564643798,1.650395778364116,2.307387862796834,1.3324538258575198,2.9868073878627968,1.5329815303430079,2.7203166226912927,2.2401055408970976,2.032981530343008,1.9168865435356202,1.9525065963060686,3.786279683377309,2.262532981530343
