택배번호,출발지,출발시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,경유지,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10155,충남 태안군,1,7,128,1,천안 우편집중국,19,26,133,21,중부권 광역우편물류센터,38,52,290,2,전남 진도군
001P10156,경남 사천시,1,3,42,1,진주 우편집중국,15,25,202,1,중부권 광역우편물류센터,37,50,262,4,경기 김포시
001P10157,대구 달서구,1,3,48,1,대구 우편집중국,15,25,192,8,중부권 광역우편물류센터,37,47,190,2,경기 용인시 기흥구
001P10158,서울 영등포구,1,3,36,1,부천 우편집중국,15,28,253,9,중부권 광역우편물류센터,40,42,38,2,광주 광산구
001P10159,전남 영암군,1,3,50,1,영암 우편집중국,15,29,290,11,중부권 광역우편물류센터,41,56,300,6,부산 남구
001P10160,경기 고양시 덕양구,1,3,30,1,고양 우편집중국,15,28,268,16,중부권 광역우편물류센터,40,52,250,2,충북 단양군
001P10161,부산 강서구,1,3,34,1,부산 우편집중국,15,30,295,8,중부권 광역우편물류센터,42,54,230,6,경기 시흥시
001P10162,전북 부안군,1,10,176,2,전주 우편집중국,22,27,93,46,중부권 광역우편물류센터,39,51,240,2,인천 남동구
001P10163,경기 포천시,1,4,52,1,의정부 우편집중국,16,29,261,21,중부권 광역우편물류센터,41,57,315,6,부산 연제구
001P10164,광주 동구,1,5,71,3,광주 우편집중국,17,27,199,16,중부권 광역우편물류센터,39,46,133,3,충남 천안시 동남구
001P10165,강원 정선군,1,7,124,1,원주 우편집중국,19,32,256,35,중부권 광역우편물류센터,44,54,209,4,경기 성남시 분당구
001P10166,경북 예천군,1,3,44,3,안동 우편집중국,15,26,216,4,중부권 광역우편물류센터,38,53,308,4,부산 부산진구
001P10167,광주 북구,1,4,57,4,광주 우편집중국,16,26,199,7,중부권 광역우편물류센터,38,49,223,3,경남 고성군
001P10168,대전 대덕구,1,4,66,1,대전 우편집중국,16,19,53,15,중부권 광역우편물류센터,31,42,228,1,경기 안양시 만안구
001P10169,서울 은평구,1,3,39,4,고양 우편집중국,15,28,268,16,중부권 광역우편물류센터,40,56,318,5,울산 중구
001P10170,경남 창원시 성산구,1,5,75,2,창원 우편집중국,17,30,251,15,중부권 광역우편물류센터,42,57,299,2,부산 강서구
001P10171,인천 중구,1,4,66,2,부천 우편집중국,16,29,253,23,중부권 광역우편물류센터,41,53,242,1,경북 봉화군
001P10172,충북 영동군,1,9,164,1,천안 우편집중국,21,28,133,43,중부권 광역우편물류센터,40,51,227,1,경남 남해군
001P10173,충남 천안시 서북구,1,3,30,2,천안 우편집중국,15,22,133,4,중부권 광역우편물류센터,34,39,99,1,충북 청주시 흥덕구
001P10174,경기 파주시,1,3,48,3,고양 우편집중국,15,28,268,16,중부권 광역우편물류센터,40,51,229,3,경기 수원시 영통구
001P10175,강원 영월군,1,4,62,2,원주 우편집중국,16,29,256,6,중부권 광역우편물류센터,41,58,333,7,경기 가평군
001P10176,경북 고령군,1,5,80,2,대구 우편집중국,17,27,192,46,중부권 광역우편물류센터,39,55,315,3,부산 금정구
001P10177,충북 청주시 서원구,1,3,30,1,청주 우편집중국,15,20,100,7,중부권 광역우편물류센터,32,43,215,1,광주 동구
001P10178,인천 계양구,1,3,36,2,부천 우편집중국,15,28,253,9,중부권 광역우편물류센터,40,54,276,4,전남 신안군
001P10179,부산 영도구,1,5,70,2,부산 우편집중국,17,32,295,39,중부권 광역우편물류센터,44,57,268,9,경기 고양시 덕양구
001P10180,경북 칠곡군,1,4,55,5,대구 우편집중국,16,26,192,29,중부권 광역우편물류센터,38,48,198,2,충남 보령시
001P10181,충남 계룡시,1,3,30,2,대전 우편집중국,15,18,53,5,중부권 광역우편물류센터,30,33,64,1,세종특별자치시
001P10182,경북 영주시,1,4,57,5,안동 우편집중국,16,27,216,12,중부권 광역우편물류센터,39,44,100,4,충북 청주시 서원구
001P10183,전남 여수시,1,3,30,4,순천 집중과,15,27,233,9,중부권 광역우편물류센터,39,50,215,2,경기 광주시
001P10184,경기 성남시 중원구,1,3,43,4,성남 우편집중국,15,26,218,11,중부권 광역우편물류센터,38,49,228,1,경기 안양시 동안구
001P10185,강원 영월군,1,4,62,2,원주 우편집중국,16,29,256,6,중부권 광역우편물류센터,41,52,216,3,경북 안동시
001P10186,전북 전주시 덕진구,1,4,54,2,전주 우편집중국,16,21,93,7,중부권 광역우편물류센터,33,37,83,1,충북 영동군
001P10187,전남 광양시,1,3,47,2,순천 집중과,15,27,233,9,중부권 광역우편물류센터,39,47,162,1,전북 군산시
001P10188,경남 산청군,1,5,82,5,진주 우편집중국,17,27,202,18,중부권 광역우편물류센터,39,51,241,2,경북 청도군
001P10189,경기 성남시 분당구,1,3,39,3,성남 우편집중국,15,26,218,11,중부권 광역우편물류센터,38,41,53,4,충남 계룡시
001P10190,경기 구리시,1,4,53,2,의정부 우편집중국,16,29,261,21,중부권 광역우편물류센터,41,55,279,6,서울 마포구
001P10191,경기 성남시 수정구,1,3,43,4,성남 우편집중국,15,26,218,11,중부권 광역우편물류센터,38,50,236,2,경기 양평군
001P10192,경북 성주군,1,5,88,3,대구 우편집중국,17,27,192,46,중부권 광역우편물류센터,39,49,192,3,경남 합천군
